lexicon_id,lexicon_word,occurrences,modified_lexicon_entry,med_id,med_word,year,french_etymology,other_etymology,unknown_etymology,french_occurrences,other_occurrences,unknown_occurrences,pos_tag
3829,diȝten,2,,11613,dighten,1121,0,1,0,,2.0,,v.
3830,diȝtes,3,diȝten,11613,dighten,1121,0,1,0,,3.0,,v.
3831,diȝþ,1,,11613,dighten,1121,0,1,0,,1.0,,v.
3832,diliuered,1,diliueren,10989,dēliveren,1230,1,0,0,1.0,,,v.
3833,diliure,2,dilie,11656,dilʒhen,1175,0,1,0,,2.0,,v.
3837,dim,2,,11670,dīm,1450,0,1,0,,2.0,,num.
3838,dimitte,1,dimitten,11689,dīmitten,1475,0,1,0,,1.0,,v.
3839,din,2,,10886,deien,1333,0,1,0,,2.0,,v.
3840,dine,4,,11706,dīne,1425,1,0,0,4.0,,,n.(2)
3841,dined,5,,10893,deinen,1300,1,1,0,5.0,5.0,,v.(1)
3842,dinede,1,dinen,11707,dinen,1225,0,1,0,,1.0,,v.(1)
3843,diner,4,,11709,dīnẹ̄̆r,1325,1,0,0,4.0,,,n.
3844,dinere,1,din,10886,deien,1333,0,1,0,,1.0,,v.
3845,dinge,4,,11712,dinge-thriftes,1312,0,0,1,,,4.0,n. plural
3846,dinges,1,,45301,thing,1121,0,1,0,,1.0,,n.
3847,dint,50,,11719,dint,1175,0,1,0,,50.0,,n.
3848,din[t],2,dinten,11720,dinten,1250,0,1,0,,2.0,,v.
3849,dintes,16,,11719,dint,1175,0,1,0,,16.0,,n.
3851,diol,34,,11523,dīal,1338,1,0,0,34.0,,,n.
3853,diolely,1,,12323,dōlelī,1330,0,0,1,,,1.0,adv.
3854,diolful,4,,12328,dōlful,1300,0,0,1,,,4.0,adj.
3857,dire,1,,11195,dẹ̄re,1160,0,1,0,,1.0,,adj.(1)
3858,direge,1,,11743,dī̆riǧe,1230,0,1,0,,1.0,,n.
3859,dirige,2,,11743,dī̆riǧe,1230,0,1,0,,2.0,,n.
3860,dische,1,dishe,11945,dish-ful,1330,0,0,1,,,1.0,n.
3861,disciple,3,,11805,discī̆ple,1175,1,1,0,3.0,3.0,,n.
3863,discrie,2,,11277,dē̆scrīe,1450,0,0,1,,,2.0,n.
3864,discriif,1,discrif,11282,dē̆scrīven,1250,1,1,0,1.0,1.0,,v.
3865,discriue,2,discriuen,11278,dē̆scrīen,1390,1,1,0,2.0,2.0,,v.
3866,discure,1,discuren,11868,discǒveren,1330,1,0,0,1.0,,,v.
3868,dishful,1,,11945,dish-ful,1330,0,0,1,,,1.0,n.
3869,disired,1,disiren,11318,dē̆sīren,1225,1,0,0,1.0,,,v.
3870,disirede,1,disiren,11318,dē̆sīren,1225,1,0,0,1.0,,,v.
3871,dison),1,disson),12112,dissolving,1398,0,0,1,,,1.0,ger.
3872,dispised,1,dispisen,11358,dē̆spīsen,1300,1,0,0,1.0,,,v.
3873,disputend,1,disputen,12066,dispūten,1300,1,1,0,1.0,1.0,,v.
3875,disschfol,1,dishfol,11945,dish-ful,1330,0,0,1,,,1.0,n.
3878,disse,1,,11945,dish-ful,1330,0,0,1,,,1.0,n.
3882,disturbed,1,disturben,12152,distǒurben,1230,1,1,0,1.0,1.0,,v.
3883,dite,1,,12213,dī̆tẹ̄,1335,1,0,0,1.0,,,n.
3884,diueling,1,,12226,diveling,1225,0,1,0,,1.0,,adv.
3885,diuers,10,,12230,dī̆vers(e,1275,1,1,0,10.0,10.0,,adj.
3886,diuerse,3,,12231,dī̆verse,1400,0,0,1,,,3.0,adv.
3887,diuerseliche,1,,12233,dī̆verselī,1330,0,0,1,,,1.0,adv.
3888,diuis,1,,11478,dēvīs,1300,1,0,0,1.0,,,n.
3889,diuise,1,,12266,dīvīse,1440,0,1,0,,1.0,,adj.
3890,do,494,,12280,dō,1175,0,1,0,,494.0,,n.
3891,doand,6,,12367,dọ̄n,1121,0,1,0,,6.0,,v.(1)
3892,dobbe,1,dobben,12759,dubben,1275,1,1,0,1.0,1.0,,v.
3893,dobbed,8,,12759,dubben,1275,1,1,0,8.0,8.0,,v.
3894,dobbede,1,dobben,12759,dubben,1275,1,1,0,1.0,1.0,,v.
3895,dobbeing,1,dobben,12759,dubben,1275,1,1,0,1.0,1.0,,v.
3896,dobing,2,,10579,daubing,1350,0,0,1,,,2.0,ger.
3897,doble,1,,12430,dǒuble,1230,1,0,0,1.0,,,adj.
3899,doel,2,,12321,dōl,1250,1,0,0,2.0,,,n.(2)
3900,doelful,1,,12328,dōlful,1300,0,0,1,,,1.0,adj.
3903,dogge,2,,12304,dogge,1201,0,1,0,,2.0,,n.
3904,doggen,1,,12304,dogge,1201,0,1,0,,1.0,,n.
3905,dogges,1,,12304,dogge,1201,0,1,0,,1.0,,n.
3906,doȝ,1,,12452,dough,1200,0,1,0,,1.0,,n.
3907,doht,2,,12447,dǒuen,1175,0,1,0,,2.0,,v.(1)
3908,dohter,2,,42802,step-doughter,1150,0,1,0,,2.0,,n.
3909,doinde,12,,12367,dọ̄n,1121,0,1,0,,12.0,,v.(1)
3910,doing,2,,12313,dọ̄ing(e,1357,0,0,1,,,2.0,ger.
3912,doke,1,,12315,dọ̄ke,1212,0,1,0,,1.0,,n.
3913,dol,1,,12320,dōl,1175,0,1,0,,1.0,,n.(1)
3914,dole,2,,12322,dọ̄l,1440,0,1,0,,2.0,,n.(3)
3915,doleful,1,,12328,dōlful,1300,0,0,1,,,1.0,adj.
3918,dolour,6,,12337,dōlǒur,1300,1,1,0,6.0,6.0,,n.
3919,doluen,14,,11004,delven,1175,0,1,0,,14.0,,v.
3920,dom,9,,12338,dọ̄m,1175,0,1,0,,9.0,,n.
3921,dombe,1,domben,12342,dǒmben,1398,0,1,0,,1.0,,v.
3922,dome,21,,12352,domifīinge,1439,1,1,0,21.0,21.0,,ger.
3923,domes,3,,12347,dọ̄mes-man,1225,0,0,1,,,3.0,n.
3924,domesdai,1,,12346,dọ̄mes-dai,1150,0,1,0,,1.0,,n.
3925,domesday,15,,12346,dọ̄mes-dai,1150,0,1,0,,15.0,,n.
3926,dominical,1,,12358,dominicāl,1300,0,1,0,,1.0,,adj. & n.
3927,don,347,,12366,dǒn,1346,0,1,0,,347.0,,adj.
3930,done,37,,52106,wel-dọ̄n(e,1200,0,0,1,,,37.0,ppl.
3931,dones,1,donen,11707,dinen,1225,0,1,0,,1.0,,v.(1)
3933,dong,1,,12377,dǒng,1230,0,1,0,,1.0,,n.(1)
3934,donghel,2,,12381,dǒng-hēp,1300,0,0,1,,,2.0,n.
3935,donioun,1,,12384,dǒnǧǒun,1330,1,1,0,1.0,1.0,,n.
3936,donke,1,,12377,dǒng,1230,0,1,0,,1.0,,n.(1)
3939,donward,2,,12475,dǒun-ward,1175,0,0,1,,,2.0,adv.
3940,doon,1,don,12366,dǒn,1346,0,1,0,,1.0,,adj.
3941,dore,42,,12397,dō̆re,1200,0,1,0,,42.0,,n.(2)
3942,doren,1,,12399,dōren,1450,1,0,0,1.0,,,v.
3944,dores,1,,12396,dōr(e,1175,0,1,0,,1.0,,n.(1)
3950,dorre,2,,12408,dorrẹ̄,1267,1,0,0,2.0,,,adj. & n.
3951,dorren,1,,12843,durren,1160,0,1,0,,1.0,,v.
3952,dorst,5,,12843,durren,1160,0,1,0,,5.0,,v.
3953,dorste,14,,12843,durren,1160,0,1,0,,14.0,,v.
3954,dorstow,1,dorstou,45409,thǒu,1121,0,1,0,,1.0,,pron.
3958,dost,41,,12367,dọ̄n,1121,0,1,0,,41.0,,v.(1)
3961,dotaunce,5,,12482,dǒutaunce,1330,1,1,0,5.0,5.0,,n.
3962,dote,2,,12420,dōte,1275,0,0,1,,,2.0,n.
3963,dotest,1,doten,12422,dōten,1225,0,1,0,,1.0,,v.
3964,doþ,101,,12367,dọ̄n,1121,0,1,0,,101.0,,v.(1)
3965,doþe,2,doȝe,12480,dǒusse-pẹ̄r,1275,1,1,0,2.0,2.0,,n.
3966,double,4,,12431,dǒublẹ̄̆,1384,0,0,1,,,4.0,adv.
3967,douc,2,,12793,dūk,1131,1,1,0,2.0,2.0,,n.
3968,doughter,19,,12455,doughter,1121,0,1,0,,19.0,,n.
3969,doughti,2,,12458,doughtī,1175,0,1,0,,2.0,,adj. & n.
3970,douȝt,2,,12454,dought,1330,0,0,1,,,2.0,adj. & n.
3971,douȝter,22,,42802,step-doughter,1150,0,1,0,,22.0,,n.
3972,douȝti,46,,12458,doughtī,1175,0,1,0,,46.0,,adj. & n.
3973,douȝtiest,2,douȝti,12458,doughtī,1175,0,1,0,,2.0,,adj. & n.
3974,douȝtiliche,1,doughtiliche,12460,doughtī̆lī(che,1375,0,0,1,,,1.0,adv.
3975,douȝty,3,,12458,doughtī,1175,0,1,0,,3.0,,adj. & n.
3976,douhter,114,,12455,doughter,1121,0,1,0,,114.0,,n.
3977,douhte[r],1,douhte,12458,doughtī,1175,0,1,0,,1.0,,adj. & n.
3979,do[u]hters,1,douhter,12455,doughter,1121,0,1,0,,1.0,,n.
3980,douhti,51,,12458,doughtī,1175,0,1,0,,51.0,,adj. & n.
3981,douhtiest,3,douhti,12458,doughtī,1175,0,1,0,,3.0,,adj. & n.
3983,douhtren,4,,12455,doughter,1121,0,1,0,,4.0,,n.
3984,douk,125,,12793,dūk,1131,1,1,0,125.0,125.0,,n.
3985,douke,248,,12440,dǒuce,1275,1,1,0,248.0,248.0,,adj. & n.
3986,doukes,39,,12315,dọ̄ke,1212,0,1,0,,39.0,,n.
3987,doul,1,,12466,dǒul(e,1296,1,0,0,1.0,,,n.
3988,doum,1,,12341,dǒmb,1175,0,1,0,,1.0,,adj.
3989,doumbe,6,doumben,12342,dǒmben,1398,0,1,0,,6.0,,v.
3990,doun,246,,12469,dǒun,1121,0,1,0,,246.0,,adv.
3991,doune,4,,12472,dǒun(e,1150,0,1,0,,4.0,,n.
3992,dounes,4,,12472,dǒun(e,1150,0,1,0,,4.0,,n.
3993,dounfalleing,1,dounfallen,12472,dǒun(e,1150,0,1,0,,1.0,,n.
3994,dounriȝt,2,,12473,dǒun-right,1225,0,0,1,,,2.0,adv.
3995,dounriȝtes,1,dounriȝt,12473,dǒun-right,1225,0,0,1,,,1.0,adv.
3996,do[u]nward,1,dunward,12475,dǒun-ward,1175,0,0,1,,,1.0,adv.
3997,dour,1,,12478,dǒur,1425,0,1,0,,1.0,,adj.
3998,doure,6,,12450,dǒuerīe,1290,1,1,0,6.0,6.0,,n.
