stn;time;gre000m0;prestam0;sre000m0;hto000m0;nto000m0;rre150m0;tre200m0;tre200mn;tre200mx;ure200m0
ELM;191504;-;-;-;-;-;104.2;3.9;-;-;-
ELM;191505;-;-;-;-;-;62.3;12.4;-;-;-
ELM;191506;-;-;-;-;-;79.4;15.0;-;-;-
ELM;191507;-;-;-;-;-;244.0;13.5;-;-;-
ELM;191508;-;-;-;-;-;170.0;12.3;-;-;-
ELM;191509;-;-;-;-;-;188.1;9.3;-;-;-
ELM;191510;-;-;-;-;-;22.0;3.8;-;-;-
ELM;191511;-;-;-;-;-;60.9;-2.0;-;-;-
ELM;191512;-;-;-;-;-;107.8;2.2;-;-;-
ELM;191601;-;-;-;-;-;162.0;-1.3;-;-;-
ELM;191602;-;-;-;-;-;132.5;-0.7;-;-;-
ELM;191603;-;-;-;-;-;119.1;2.3;-;-;-
ELM;191604;-;-;-;-;-;161.6;5.2;-;-;-
ELM;191605;-;-;-;-;-;115.9;11.0;-;-;-
ELM;191606;-;-;-;-;-;252.7;10.7;-;-;-
ELM;191607;-;-;-;-;-;134.4;13.7;-;-;-
ELM;191608;-;-;-;-;-;218.5;13.2;-;-;-
ELM;191609;-;-;-;-;-;171.0;8.8;-;-;-
ELM;191610;-;-;-;-;-;208.3;6.1;-;-;-
ELM;191611;-;-;-;-;-;130.2;1.6;-;-;-
ELM;191612;-;-;-;-;-;163.2;-0.4;-;-;-
ELM;191701;-;-;-;-;-;83.2;-6.1;-;-;-
ELM;191702;-;-;-;-;-;28.6;-4.8;-;-;-
ELM;191703;-;-;-;-;-;81.7;-0.3;-;-;-
ELM;191704;-;-;-;-;-;173.4;1.9;-;-;-
ELM;191705;-;-;-;-;-;54.6;13.3;-;-;-
ELM;191706;-;-;-;-;-;105.8;15.5;-;-;-
ELM;191707;-;-;-;-;-;202.4;14.5;-;-;-
ELM;191708;-;-;-;-;-;310.4;13.6;-;-;-
ELM;191709;-;-;-;-;-;52.8;13.0;-;-;-
ELM;191710;-;-;-;-;-;332.4;3.4;-;-;-
ELM;191711;-;-;-;-;-;100.7;-0.1;-;-;-
ELM;191712;-;-;-;-;-;50.9;-5.2;-;-;-
ELM;191801;-;-;-;-;-;65.2;-1.6;-;-;-
ELM;191802;-;-;-;-;-;42.9;-1.7;-;-;-
ELM;191803;-;-;-;-;-;41.2;2.3;-;-;-
ELM;191804;-;-;-;-;-;100.4;6.7;-;-;-
ELM;191805;-;-;-;-;-;41.5;11.7;-;-;-
ELM;191806;-;-;-;-;-;233.8;10.4;-;-;-
ELM;191807;-;-;-;-;-;93.5;14.9;-;-;-
ELM;191808;-;-;-;-;-;161.2;13.5;-;-;-
ELM;191809;-;-;-;-;-;142.0;11.4;-;-;-
ELM;191810;-;-;-;-;-;60.2;5.4;-;-;-
ELM;191811;-;-;-;-;-;52.7;1.9;-;-;-
ELM;191812;-;-;-;-;-;239.7;0.3;-;-;-
ELM;191901;-;-;-;-;-;66.9;-3.1;-;-;-
ELM;191902;-;-;-;-;-;88.0;-2.6;-;-;-
ELM;191903;-;-;-;-;-;126.4;1.3;-;-;-
ELM;191904;-;-;-;-;-;177.6;2.6;-;-;-
ELM;191905;-;-;-;-;-;60.7;9.0;-;-;-
ELM;191906;-;-;-;-;-;111.3;13.0;-;-;-
ELM;191907;-;-;-;-;-;137.9;12.0;-;-;-
ELM;191908;-;-;-;-;-;67.2;15.9;-;-;-
ELM;191909;-;-;-;-;-;82.3;12.8;-;-;-
ELM;191910;-;-;-;-;-;102.6;2.7;-;-;-
ELM;191911;-;-;-;-;-;177.7;0.0;-;-;-
ELM;191912;-;-;-;-;-;283.5;-1.4;-;-;-
ELM;192001;-;-;-;-;-;171.4;-0.1;-;-;-
ELM;192002;-;-;-;-;-;32.0;0.7;-;-;-
ELM;192003;-;-;-;-;-;60.1;4.6;-;-;-
ELM;192004;-;-;-;-;-;104.1;6.9;-;-;-
ELM;192005;-;-;-;-;-;110.2;12.9;-;-;-
ELM;192006;-;-;-;-;-;91.6;12.6;-;-;-
ELM;192007;-;-;-;-;-;239.4;14.5;-;-;-
ELM;192008;-;-;-;-;-;85.3;12.5;-;-;-
ELM;192009;-;-;-;-;-;257.2;11.5;-;-;-
ELM;192010;-;-;-;-;-;5.0;6.9;-;-;-
ELM;192011;-;-;-;-;-;2.6;2.6;-;-;-
ELM;192012;-;-;-;-;-;55.7;-2.3;-;-;-
ELM;192101;-;-;-;-;-;121.5;0.9;-;-;-
ELM;192102;-;-;-;-;-;18.1;-1.9;-;-;-
ELM;192103;-;-;-;-;-;25.7;3.7;-;-;-
ELM;192104;-;-;-;-;-;79.6;4.9;-;-;-
ELM;192105;-;-;-;-;-;66.0;11.6;-;-;-
ELM;192106;-;-;-;-;-;203.0;12.8;-;-;-
ELM;192107;-;-;-;-;-;52.1;17.1;-;-;-
ELM;192108;-;-;-;-;-;151.5;14.5;-;-;-
ELM;192109;-;-;-;-;-;117.6;12.6;-;-;-
ELM;192110;-;-;-;-;-;53.7;8.9;-;-;-
ELM;192111;-;-;-;-;-;150.2;-1.3;-;-;-
ELM;192112;-;-;-;-;-;64.6;-1.3;-;-;-
ELM;192201;-;-;-;-;-;247.6;-3.7;-;-;-
ELM;192202;-;-;-;-;-;135.7;-2.1;-;-;-
ELM;192203;-;-;-;-;-;141.1;2.1;-;-;-
ELM;192204;-;-;-;-;-;181.3;3.6;-;-;-
ELM;192205;-;-;-;-;-;55.1;11.8;-;-;-
ELM;192206;-;-;-;-;-;149.1;13.3;-;-;-
ELM;192207;-;-;-;-;-;246.1;13.4;-;-;-
ELM;192208;-;-;-;-;-;191.9;14.2;-;-;-
ELM;192209;-;-;-;-;-;204.0;8.6;-;-;-
ELM;192210;-;-;-;-;-;113.8;5.0;-;-;-
ELM;192211;-;-;-;-;-;160.0;-1.4;-;-;-
ELM;192212;-;-;-;-;-;188.1;-1.9;-;-;-
ELM;192301;-;-;-;-;-;98.9;-3.8;-;-;-
ELM;192302;-;-;-;-;-;130.7;0.6;-;-;-
ELM;192303;-;-;-;-;-;31.7;2.2;-;-;-
ELM;192304;-;-;-;-;-;102.9;5.5;-;-;-
ELM;192305;-;-;-;-;-;146.5;9.9;-;-;-
ELM;192306;-;-;-;-;-;119.6;9.1;-;-;-
ELM;192307;-;-;-;-;-;103.6;17.0;-;-;-
ELM;192308;-;-;-;-;-;202.9;14.9;-;-;-
ELM;192309;-;-;-;-;-;117.3;11.2;-;-;-
ELM;192310;-;-;-;-;-;157.6;8.8;-;-;-
ELM;192311;-;-;-;-;-;139.3;2.5;-;-;-
ELM;192312;-;-;-;-;-;314.2;-2.9;-;-;-
ELM;192401;-;-;-;-;-;66.3;-3.9;-;-;-
ELM;192402;-;-;-;-;-;58.1;-4.8;-;-;-
ELM;192403;-;-;-;-;-;24.8;0.6;-;-;-
ELM;192404;-;-;-;-;-;125.9;5.3;-;-;-
ELM;192405;-;-;-;-;-;249.4;11.3;-;-;-
ELM;192406;-;-;-;-;-;168.2;12.6;-;-;-
ELM;192407;-;-;-;-;-;244.8;15.3;-;-;-
ELM;192408;-;-;-;-;-;212.9;11.7;-;-;-
ELM;192409;-;-;-;-;-;157.7;11.5;-;-;-
ELM;192410;-;-;-;-;-;79.1;7.2;-;-;-
ELM;192411;-;-;-;-;-;33.4;2.7;-;-;-
ELM;192412;-;-;-;-;-;53.2;-1.2;-;-;-
ELM;192501;-;-;-;-;-;33.4;-0.9;-;-;-
ELM;192502;-;-;-;-;-;95.7;0.3;-;-;-
ELM;192503;-;-;-;-;-;58.2;-1.4;-;-;-
ELM;192504;-;-;-;-;-;137.0;5.8;-;-;-
ELM;192505;-;-;-;-;-;62.5;10.7;-;-;-
ELM;192506;-;-;-;-;-;73.0;13.3;-;-;-
ELM;192507;-;-;-;-;-;137.3;14.6;-;-;-
ELM;192508;-;-;-;-;-;231.2;13.5;-;-;-
ELM;192509;-;-;-;-;-;179.9;8.7;-;-;-
ELM;192510;-;-;-;-;-;79.1;7.7;-;-;-
ELM;192511;-;-;-;-;-;65.5;-0.2;-;-;-
ELM;192512;-;-;-;-;-;154.5;-2.1;-;-;-
ELM;192601;-;-;-;-;-;115.3;-2.2;-;-;-
ELM;192602;-;-;-;-;-;64.4;3.8;-;-;-
ELM;192603;-;-;-;-;-;115.4;2.6;-;-;-
ELM;192604;-;-;-;-;-;81.1;7.2;-;-;-
ELM;192605;-;-;-;-;-;238.2;8.3;-;-;-
ELM;192606;-;-;-;-;-;261.0;10.5;-;-;-
ELM;192607;-;-;-;-;-;208.5;13.7;-;-;-
ELM;192608;-;-;-;-;-;98.8;14.3;-;-;-
ELM;192609;-;-;-;-;-;77.5;13.1;-;-;-
ELM;192610;-;-;-;-;-;154.5;7.4;-;-;-
ELM;192611;-;-;-;-;-;185.9;5.8;-;-;-
ELM;192612;-;-;-;-;-;139.2;-3.5;-;-;-
ELM;192701;-;-;-;-;-;156.1;-2.3;-;-;-
ELM;192702;-;-;-;-;-;76.4;-1.8;-;-;-
ELM;192703;-;-;-;-;-;156.6;2.4;-;-;-
ELM;192704;-;-;-;-;-;184.8;6.0;-;-;-
ELM;192705;-;-;-;-;-;67.7;11.1;-;-;-
ELM;192706;-;-;-;-;-;195.8;13.3;-;-;-
ELM;192707;-;-;-;-;-;254.1;14.8;-;-;-
ELM;192708;-;-;-;-;-;254.4;13.8;-;-;-
ELM;192709;-;-;-;-;-;287.0;11.5;-;-;-
ELM;192710;-;-;-;-;-;31.7;6.3;-;-;-
ELM;192711;-;-;-;-;-;68.4;3.9;-;-;-
ELM;192712;-;-;-;-;-;27.7;-1.6;-;-;-
ELM;192801;-;-;-;-;-;92.2;-0.7;-;-;-
ELM;192802;-;-;-;-;-;169.1;-0.3;-;-;-
ELM;192803;-;-;-;-;-;68.0;2.9;-;-;-
ELM;192804;-;-;-;-;-;162.3;6.1;-;-;-
ELM;192805;-;-;-;-;-;185.5;7.7;-;-;-
ELM;192806;-;-;-;-;-;126.8;13.5;-;-;-
ELM;192807;-;-;-;-;-;85.9;17.9;-;-;-
ELM;192808;-;-;-;-;-;193.8;15.5;-;-;-
ELM;192809;-;-;-;-;-;72.8;10.8;-;-;-
ELM;192810;-;-;-;-;-;226.6;6.6;-;-;-
ELM;192811;-;-;-;-;-;193.5;3.4;-;-;-
ELM;192812;-;-;-;-;-;105.9;-3.6;-;-;-
ELM;192901;-;-;-;-;-;60.3;-6.7;-;-;-
ELM;192902;-;-;-;-;-;28.2;-8.0;-;-;-
ELM;192903;-;-;-;-;-;17.5;1.1;-;-;-
ELM;192904;-;-;-;-;-;165.9;2.9;-;-;-
ELM;192905;-;-;-;-;-;105.9;10.8;-;-;-
ELM;192906;-;-;-;-;-;158.9;13.9;-;-;-
ELM;192907;-;-;-;-;-;155.1;15.9;-;-;-
ELM;192908;-;-;-;-;-;157.5;14.3;-;-;-
ELM;192909;-;-;-;-;-;44.6;13.6;-;-;-
ELM;192910;-;-;-;-;-;158.8;7.8;-;-;-
ELM;192911;-;-;-;-;-;52.0;3.3;-;-;-
ELM;192912;-;-;-;-;-;137.8;0.6;-;-;-
ELM;193001;-;-;-;-;-;39.6;1.3;-;-;-
ELM;193002;-;-;-;-;-;17.5;-2.5;-;-;-
ELM;193003;-;-;-;-;-;94.3;3.6;-;-;-
ELM;193004;-;-;-;-;-;129.9;6.6;-;-;-
ELM;193005;-;-;-;-;-;225.3;9.3;-;-;-
ELM;193006;-;-;-;-;-;94.4;16.2;-;-;-
ELM;193007;-;-;-;-;-;206.4;14.0;-;-;-
ELM;193008;-;-;-;-;-;222.1;14.1;-;-;-
ELM;193009;-;-;-;-;-;203.4;11.9;-;-;-
ELM;193010;-;-;-;-;-;191.3;6.5;-;-;-
ELM;193011;-;-;-;-;-;136.3;4.4;-;-;-
ELM;193012;-;-;-;-;-;67.2;-3.3;-;-;-
ELM;193101;-;-;-;-;-;190.1;-3.5;-;-;-
ELM;193102;-;-;-;-;-;141.1;-3.7;-;-;-
ELM;193103;-;-;-;-;-;130.3;-0.9;-;-;-
ELM;193104;-;-;-;-;-;80.0;4.4;-;-;-
ELM;193105;-;-;-;-;-;93.7;12.8;-;-;-
ELM;193106;-;-;-;-;-;145.4;15.5;-;-;-
ELM;193107;-;-;-;-;-;240.5;14.3;-;-;-
ELM;193108;-;-;-;-;-;239.5;12.7;-;-;-
ELM;193109;-;-;-;-;-;109.1;7.1;-;-;-
ELM;193110;-;-;-;-;-;62.6;5.9;-;-;-
ELM;193111;-;-;-;-;-;37.1;3.7;-;-;-
ELM;193112;-;-;-;-;-;80.6;-4.9;-;-;-
ELM;193201;-;-;-;-;-;121.1;-1.1;-;-;-
ELM;193202;-;-;-;-;-;8.2;-7.1;-;-;-
ELM;193203;-;-;-;-;-;117.9;0.4;-;-;-
ELM;193204;-;-;-;-;-;132.9;4.4;-;-;-
ELM;193205;-;-;-;-;-;224.6;9.4;-;-;-
ELM;193206;-;-;-;-;-;78.9;12.1;-;-;-
ELM;193207;-;-;-;-;-;213.9;14.3;-;-;-
ELM;193208;-;-;-;-;-;162.6;17.0;-;-;-
ELM;193209;-;-;-;-;-;99.5;14.5;-;-;-
ELM;193210;-;-;-;-;-;166.2;6.5;-;-;-
ELM;193211;-;-;-;-;-;72.4;2.2;-;-;-
ELM;193212;-;-;-;-;-;6.3;1.4;-;-;-
ELM;193301;-;-;-;-;-;56.7;-5.1;-;-;-
ELM;193302;-;-;-;-;-;96.4;-2.2;-;-;-
ELM;193303;-;-;-;-;-;57.1;3.0;-;-;-
ELM;193304;-;-;-;-;-;86.8;5.9;-;-;-
ELM;193305;-;-;-;-;-;258.4;8.5;-;-;-
ELM;193306;-;-;-;-;-;226.3;10.7;-;-;-
ELM;193307;-;-;-;-;-;214.0;15.9;-;-;-
ELM;193308;-;-;-;-;-;114.5;15.2;-;-;-
ELM;193309;-;-;-;-;-;154.6;12.3;-;-;-
ELM;193310;-;-;-;-;-;127.9;7.4;-;-;-
ELM;193311;-;-;-;-;-;77.2;1.4;-;-;-
ELM;193312;-;-;-;-;-;15.2;-6.3;-;-;-
ELM;193401;-;-;-;-;-;97.8;-3.2;-;-;-
ELM;193402;-;-;-;-;-;11.4;-2.8;-;-;-
ELM;193403;-;-;-;-;-;59.4;2.0;-;-;-
ELM;193404;-;-;-;-;-;56.8;9.0;-;-;-
ELM;193405;-;-;-;-;-;63.2;11.9;-;-;-
ELM;193406;-;-;-;-;-;211.8;13.1;-;-;-
ELM;193407;-;-;-;-;-;136.8;16.0;-;-;-
ELM;193408;-;-;-;-;-;325.7;13.2;-;-;-
ELM;193409;-;-;-;-;-;96.7;12.6;-;-;-
ELM;193410;-;-;-;-;-;117.8;6.1;-;-;-
ELM;193411;-;-;-;-;-;57.8;2.5;-;-;-
ELM;193412;-;-;-;-;-;78.6;2.4;-;-;-
ELM;193501;-;-;-;-;-;130.1;-6.0;-;-;-
ELM;193502;-;-;-;-;-;296.8;-1.1;-;-;-
ELM;193503;-;-;-;-;-;110.0;0.6;-;-;-
ELM;193504;-;-;-;-;-;180.0;4.3;-;-;-
ELM;193505;-;-;-;-;-;76.0;8.6;-;-;-
ELM;193506;-;-;-;-;-;124.7;15.7;-;-;-
ELM;193507;-;-;-;-;-;148.1;15.9;-;-;-
ELM;193508;-;-;-;-;-;249.4;13.4;-;-;-
ELM;193509;-;-;-;-;-;139.0;11.8;-;-;-
ELM;193510;-;-;-;-;-;368.3;6.3;-;-;-
ELM;193511;-;-;-;-;-;112.1;4.0;-;-;-
ELM;193512;-;-;-;-;-;166.9;-2.2;-;-;-
ELM;193601;-;-;-;-;-;122.5;2.1;-;-;-
ELM;193602;-;-;-;-;-;56.4;-0.9;-;-;-
ELM;193603;-;-;-;-;-;43.1;4.2;-;-;-
ELM;193604;-;-;-;-;-;115.1;5.5;-;-;-
ELM;193605;-;-;-;-;-;97.1;10.2;-;-;-
ELM;193606;-;-;-;-;-;169.4;13.0;-;-;-
ELM;193607;-;-;-;-;-;358.0;13.9;-;-;-
ELM;193608;-;-;-;-;-;125.2;13.8;-;-;-
ELM;193609;-;-;-;-;-;172.7;11.3;-;-;-
ELM;193610;-;-;-;-;-;104.3;2.7;-;-;-
ELM;193611;-;-;-;-;-;24.3;1.7;-;-;-
ELM;193612;-;-;-;-;-;128.1;-1.4;-;-;-
ELM;193701;-;-;-;-;-;102.0;-0.9;-;-;-
ELM;193702;-;-;-;-;-;252.2;0.7;-;-;-
ELM;193703;-;-;-;-;-;160.5;0.7;-;-;-
ELM;193704;-;-;-;-;-;133.4;5.4;-;-;-
ELM;193705;-;-;-;-;-;104.6;12.5;-;-;-
