stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
BAS;178002;-;-;-;-;-;-;-2.6;-;-;-
BAS;178003;-;-;-;-;-;-;7.4;-;-;-
BAS;178004;-;-;-;-;-;-;7.4;-;-;-
BAS;178005;-;-;-;-;-;-;14.6;-;-;-
BAS;178006;-;-;-;-;-;-;17.4;-;-;-
BAS;178007;-;-;-;-;-;-;18.8;-;-;-
BAS;178008;-;-;-;-;-;-;19.5;-;-;-
BAS;178009;-;-;-;-;-;-;15.0;-;-;-
BAS;178010;-;-;-;-;-;-;10.3;-;-;-
BAS;178011;-;-;-;-;-;-;3.5;-;-;-
BAS;178012;-;-;-;-;-;-;-1.1;-;-;-
BAS;178101;-;-;-;-;-;-;0.2;-;-;-
BAS;178102;-;-;-;-;-;-;2.8;-;-;-
BAS;178103;-;-;-;-;-;-;5.7;-;-;-
BAS;178104;-;-;-;-;-;-;11.3;-;-;-
BAS;178105;-;-;-;-;-;-;15.1;-;-;-
BAS;178106;-;-;-;-;-;-;17.1;-;-;-
BAS;178107;-;-;-;-;-;-;18.5;-;-;-
BAS;178108;-;-;-;-;-;-;19.6;-;-;-
BAS;178109;-;-;-;-;-;-;15.5;-;-;-
BAS;178110;-;-;-;-;-;-;7.9;-;-;-
BAS;178111;-;-;-;-;-;-;4.3;-;-;-
BAS;178112;-;-;-;-;-;-;2.5;-;-;-
BAS;178201;-;-;-;-;-;-;2.2;-;-;-
BAS;178202;-;-;-;-;-;-;-4.6;-;-;-
BAS;178203;-;-;-;-;-;-;3.5;-;-;-
BAS;178204;-;-;-;-;-;-;7.7;-;-;-
BAS;178205;-;-;-;-;-;-;12.3;-;-;-
BAS;178206;-;-;-;-;-;-;17.8;-;-;-
BAS;178207;-;-;-;-;-;-;19.7;-;-;-
BAS;178208;-;-;-;-;-;-;17.5;-;-;-
BAS;178209;-;-;-;-;-;-;14.0;-;-;-
BAS;178210;-;-;-;-;-;-;6.6;-;-;-
BAS;178211;-;-;-;-;-;-;0.5;-;-;-
BAS;178212;-;-;-;-;-;-;-1.4;-;-;-
BAS;178301;-;-;-;-;-;-;3.8;-;-;-
BAS;178302;-;-;-;-;-;-;3.0;-;-;-
BAS;178303;-;-;-;-;-;-;3.5;-;-;-
BAS;178304;-;-;-;-;-;-;9.6;-;-;-
BAS;178305;-;-;-;-;-;-;14.4;-;-;-
BAS;178306;-;-;-;-;-;-;17.0;-;-;-
BAS;178307;-;-;-;-;-;-;20.3;-;-;-
BAS;178308;-;-;-;-;-;-;17.9;-;-;-
BAS;178309;-;-;-;-;-;-;14.6;-;-;-
BAS;178310;-;-;-;-;-;-;10.1;-;-;-
BAS;178311;-;-;-;-;-;-;4.0;-;-;-
BAS;178312;-;-;-;-;-;-;-0.6;-;-;-
BAS;178401;-;-;-;-;-;-;-3.9;-;-;-
BAS;178402;-;-;-;-;-;-;-2.4;-;-;-
BAS;178403;-;-;-;-;-;-;3.5;-;-;-
BAS;178404;-;-;-;-;-;-;6.4;-;-;-
BAS;178405;-;-;-;-;-;-;15.9;-;-;-
BAS;178406;-;-;-;-;-;-;17.5;-;-;-
BAS;178407;-;-;-;-;-;-;18.6;-;-;-
BAS;178408;-;-;-;-;-;-;16.6;-;-;-
BAS;178409;-;-;-;-;-;-;16.2;-;-;-
BAS;178410;-;-;-;-;-;-;5.4;-;-;-
BAS;178411;-;-;-;-;-;-;4.0;-;-;-
BAS;178412;-;-;-;-;-;-;-1.6;-;-;-
BAS;178501;-;-;-;-;-;-;0.1;-;-;-
BAS;178502;-;-;-;-;-;-;-2.0;-;-;-
BAS;178503;-;-;-;-;-;-;-2.8;-;-;-
BAS;178504;-;-;-;-;-;-;6.0;-;-;-
BAS;178505;-;-;-;-;-;-;14.1;-;-;-
BAS;178506;-;-;-;-;-;-;16.0;-;-;-
BAS;178507;-;-;-;-;-;-;17.3;-;-;-
BAS;178508;-;-;-;-;-;-;16.6;-;-;-
BAS;178509;-;-;-;-;-;-;16.3;-;-;-
BAS;178510;-;-;-;-;-;-;8.5;-;-;-
BAS;178511;-;-;-;-;-;-;4.4;-;-;-
BAS;178512;-;-;-;-;-;-;0.7;-;-;-
BAS;178601;-;-;-;-;-;-;0.2;-;-;-
BAS;178602;-;-;-;-;-;-;1.6;-;-;-
BAS;178603;-;-;-;-;-;-;1.9;-;-;-
BAS;178604;-;-;-;-;-;-;10.5;-;-;-
BAS;178605;-;-;-;-;-;-;13.0;-;-;-
BAS;178606;-;-;-;-;-;-;18.0;-;-;-
BAS;178607;-;-;-;-;-;-;16.6;-;-;-
BAS;178608;-;-;-;-;-;-;16.6;-;-;-
BAS;178609;-;-;-;-;-;-;13.1;-;-;-
BAS;178610;-;-;-;-;-;-;6.4;-;-;-
BAS;178611;-;-;-;-;-;-;2.2;-;-;-
BAS;178612;-;-;-;-;-;-;0.9;-;-;-
BAS;178701;-;-;-;-;-;-;-2.9;-;-;-
BAS;178702;-;-;-;-;-;-;1.6;-;-;-
BAS;178703;-;-;-;-;-;-;6.4;-;-;-
BAS;178704;-;-;-;-;-;-;8.3;-;-;-
BAS;178705;-;-;-;-;-;-;11.3;-;-;-
BAS;178706;-;-;-;-;-;-;17.3;-;-;-
BAS;178707;-;-;-;-;-;-;17.5;-;-;-
BAS;178708;-;-;-;-;-;-;18.4;-;-;-
BAS;178709;-;-;-;-;-;-;14.2;-;-;-
BAS;178710;-;-;-;-;-;-;11.1;-;-;-
