stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;ure200m0;sre000m0;tre200mn;tre200mx
LUG;197901;-;1;59;980.7;89.2;1.5;68.2;6816;-5.8;12.0
LUG;197902;-;0;74;977.8;71.9;4.5;79.4;5232;-1.9;17.3
LUG;197903;-;0;76;978.6;316.1;7.0;74.8;5964;0.1;16.2
LUG;197904;-;0;68;979.0;119.6;9.5;65.9;9330;2.7;19.1
LUG;197905;-;0;60;985.2;69.2;15.6;62.0;12342;4.4;26.1
LUG;197906;-;0;65;983.8;174.6;19.1;72.5;10620;11.3;27.1
LUG;197907;-;0;54;985.2;280.5;20.5;68.5;13476;10.4;28.9
LUG;197908;-;0;58;982.0;273.5;18.7;75.3;13356;8.9;28.5
LUG;197909;-;0;55;986.5;87.2;16.6;75.3;11652;8.3;25.0
LUG;197910;-;0;79;983.5;358.6;12.3;81.8;4752;2.3;21.4
LUG;197911;-;0;53;982.5;101.4;6.8;69.4;7458;-0.4;18.0
LUG;197912;-;0;56;983.2;137.4;4.7;75.0;6750;-1.1;12.8
LUG;198001;-;0;63;983.6;71.2;2.2;72.2;6900;-4.1;9.5
LUG;198002;-;0;49;988.3;0.1;5.3;68.5;10056;0.2;15.3
LUG;198003;-;0;70;978.4;189.9;6.7;74.5;6594;1.1;16.5
LUG;198004;-;0;55;981.8;12.7;10.3;52.4;13044;2.0;19.7
LUG;198005;-;0;81;979.3;262.7;12.3;77.1;6870;5.0;21.5
LUG;198006;-;0;60;980.8;367.7;17.0;68.9;12084;8.0;28.2
LUG;198007;-;0;60;981.1;109.3;18.7;70.4;11760;10.0;29.1
LUG;198008;-;0;55;983.4;158.6;21.3;72.1;12228;12.2;30.2
LUG;198009;-;0;59;987.7;40.9;18.2;75.3;11538;11.5;25.1
LUG;198010;-;0;63;980.2;245.8;11.6;74.7;7740;4.4;22.1
LUG;198011;-;0;74;983.1;42.8;6.7;75.4;4584;1.0;18.7
LUG;198012;-;0;46;985.6;3.3;3.4;58.9;8220;-3.5;13.0
LUG;198101;68;0;33;986.2;0.4;2.7;52.6;10104;-5.4;16.0
LUG;198102;87;0;51;985.8;1.6;3.3;65.1;7413;-2.8;11.7
LUG;198103;112;0;70;980.7;253.2;8.5;71.1;8325;-0.4;19.5
LUG;198104;167;0;68;982.8;86.5;11.6;69.4;9925;2.8;22.8
LUG;198105;185;0;74;980.8;236.3;13.8;73.8;8972;4.5;24.0
LUG;198106;241;0;59;983.6;80.6;19.4;66.5;11033;11.5;29.1
LUG;198107;229;0;60;984.0;259.0;19.8;69.3;12329;10.9;27.8
LUG;198108;226;0;54;985.1;30.2;20.9;72.7;14938;12.7;28.7
LUG;198109;116;0;74;984.4;385.5;17.4;79.3;6852;11.0;23.3
LUG;198110;88;0;65;982.2;146.9;12.0;75.7;7418;2.3;22.6
LUG;198111;81;0;34;990.3;1.0;6.7;63.7;10688;-1.4;17.3
LUG;198112;45;8;56;973.1;155.9;3.0;66.6;6161;-3.1;11.9
LUG;198201;52;5;65;987.4;5.8;3.4;75.2;5812;-2.3;20.0
LUG;198202;78;0;59;989.3;27.0;3.3;74.0;6824;-3.6;13.9
LUG;198203;136;0;64;985.9;68.1;6.8;62.0;10528;0.6;16.4
LUG;198204;203;0;58;982.2;21.9;11.2;62.5;12973;2.9;21.8
LUG;198205;225;0;59;987.3;171.1;15.6;67.9;12597;5.1;26.1
LUG;198206;233;0;56;983.1;204.9;20.2;66.7;13037;12.9;28.1
LUG;198207;227;0;60;984.6;148.0;22.3;69.6;13133;12.1;34.0
LUG;198208;190;0;61;984.2;268.6;19.8;76.1;11784;11.0;27.4
LUG;198209;146;0;54;987.5;252.1;18.4;81.1;10351;11.1;26.2
LUG;198210;93;0;60;983.1;210.4;11.1;84.1;8342;5.3;21.1
LUG;198211;51;0;69;987.5;225.1;8.1;80.3;4739;1.6;15.0
LUG;198212;44;0;53;983.7;80.2;5.1;69.9;5997;-1.5;15.3
LUG;198301;64;0;41;993.7;0.8;4.7;67.9;8313;-1.0;21.9
LUG;198302;80;0;59;985.8;37.6;2.3;69.1;6099;-2.5;10.1
LUG;198303;122;0;56;984.9;129.9;7.7;70.8;9558;0.9;18.1
LUG;198304;123;0;78;981.2;249.9;10.3;73.5;5882;2.7;19.2
LUG;198305;141;0;76;979.8;386.0;12.9;78.6;6168;5.7;22.0
LUG;198306;237;0;59;986.4;67.2;19.2;68.0;12774;10.3;28.2
LUG;198307;243;0;39;985.3;69.2;23.8;67.9;15493;14.7;37.1
LUG;198308;192;0;60;985.0;100.6;20.8;68.4;11150;13.7;30.6
LUG;198309;161;0;51;986.0;203.7;17.6;71.3;13963;9.1;30.8
LUG;198310;111;0;45;990.0;32.7;13.2;74.6;11384;4.6;23.2
LUG;198311;64;0;46;986.8;24.0;7.1;71.0;7892;-0.1;16.9
LUG;198312;46;3;45;987.1;151.6;3.4;70.4;7487;-2.6;14.0
LUG;198401;55;1;51;984.0;25.5;3.3;62.9;7153;-3.1;11.3
LUG;198402;74;0;63;985.9;63.8;3.5;68.0;5762;-3.5;13.4
LUG;198403;125;0;59;981.4;135.1;6.7;61.1;9425;-0.6;15.2
LUG;198404;184;0;50;982.6;106.3;10.7;60.6;13295;2.2;24.5
LUG;198405;131;0;85;976.4;410.3;11.5;78.9;4791;4.1;21.7
LUG;198406;235;0;59;983.2;177.5;18.9;65.1;13620;8.0;32.4
LUG;198407;262;0;39;984.9;14.0;22.7;55.3;18286;12.9;34.6
LUG;198408;197;0;63;984.1;250.6;20.0;72.2;11714;12.9;31.2
LUG;198409;156;0;59;979.7;277.5;15.3;73.9;10433;6.7;25.8
LUG;198410;93;0;58;987.2;179.3;12.3;81.5;8375;5.7;20.3
LUG;198411;52;0;64;982.8;108.9;8.2;78.2;5181;0.8;16.8
LUG;198412;42;0;58;989.4;83.1;5.4;74.2;6481;-1.5;21.2
LUG;198501;48;19;60;978.4;159.8;0.1;69.0;5895;-9.0;9.0
LUG;198502;74;7;64;985.7;6.4;3.4;71.6;6036;-2.9;17.6
LUG;198503;109;0;69;981.0;217.5;6.2;69.1;7947;0.6;15.7
LUG;198504;185;0;56;979.9;95.2;11.5;58.9;13144;3.3;23.0
LUG;198505;174;0;73;979.3;272.5;14.4;73.0;10262;6.3;25.6
LUG;198506;228;0;55;981.8;130.0;18.1;64.4;13871;10.4;26.5
LUG;198507;229;0;54;984.4;115.6;22.6;68.8;15318;14.5;30.3
LUG;198508;224;0;43;983.5;130.2;21.0;65.3;16089;11.3;29.3
LUG;198509;173;0;38;987.7;50.2;18.6;74.5;14862;11.3;27.9
LUG;198510;106;0;51;990.7;9.9;13.7;76.7;9768;4.6;26.0
LUG;198511;57;0;58;980.7;117.5;5.8;74.8;6661;-0.8;17.5
LUG;198512;38;0;60;986.7;75.6;5.5;77.9;5540;0.3;16.2
LUG;198601;57;4;50;979.7;177.6;3.5;65.1;7781;-2.8;14.5
LUG;198602;77;19;74;977.0;59.6;1.7;72.3;5221;-5.6;10.1
LUG;198603;117;1;70;983.9;45.3;7.1;70.7;8185;-1.4;16.3
LUG;198604;90;0;85;977.4;511.9;9.3;77.3;4601;1.2;24.3
LUG;198605;195;0;71;985.3;194.0;17.0;70.4;10687;8.4;28.7
LUG;198606;240;0;59;982.4;79.0;19.3;67.9;13359;8.1;29.8
LUG;198607;234;0;55;984.2;64.0;21.5;64.9;14560;13.7;30.0
LUG;198608;204;0;56;982.8;306.7;20.8;68.7;13729;11.0;29.6
LUG;198609;140;0;63;987.4;99.8;17.4;77.1;9440;10.3;24.8
LUG;198610;109;0;43;987.5;4.3;13.9;71.6;11067;4.2;22.9
LUG;198611;56;0;60;990.8;56.3;8.8;72.5;6764;1.2;16.4
LUG;198612;51;0;46;987.4;1.4;4.4;62.6;8347;-2.8;13.8
LUG;198701;59;5;44;981.6;53.0;2.1;66.6;8410;-5.2;14.6
LUG;198702;65;0;71;981.1;138.2;4.0;76.4;5349;-4.0;16.0
LUG;198703;129;0;55;982.8;25.8;5.2;58.3;10078;-2.9;17.2
LUG;198704;172;0;53;984.5;124.5;11.7;61.5;12781;1.4;23.3
LUG;198705;200;0;58;980.1;143.1;14.0;62.0;12372;5.5;24.6
LUG;198706;204;0;63;983.0;276.7;17.5;68.8;12360;8.8;28.8
LUG;198707;203;0;65;982.7;309.7;21.4;70.0;12603;11.2;30.1
LUG;198708;216;0;51;983.2;153.3;20.6;70.5;14170;12.3;29.6
LUG;198709;174;0;55;985.9;63.0;19.4;75.1;12071;9.4;27.0
LUG;198710;63;0;83;986.4;267.3;12.7;82.4;3586;6.1;18.4
LUG;198711;60;0;59;982.9;67.8;8.3;72.6;6220;2.0;20.2
LUG;198712;42;0;61;988.2;39.0;4.9;78.0;5382;-1.0;18.1
LUG;198801;43;0;71;983.8;168.7;4.7;76.1;4810;-0.6;11.8
LUG;198802;91;0;44;981.6;44.3;5.3;57.2;9495;-0.5;15.9
LUG;198803;139;0;54;978.6;64.1;8.6;49.2;11759;0.1;19.4
LUG;198804;143;0;75;981.8;81.1;11.8;72.5;7902;6.1;21.2
LUG;198805;147;0;80;981.6;359.5;15.2;82.3;6710;9.5;24.5
LUG;198806;195;0;69;980.9;197.8;17.7;74.5;9954;9.5;26.3
LUG;198807;215;0;51;983.1;138.6;21.7;72.0;14903;13.6;30.2
LUG;198808;206;0;49;982.5;146.0;21.4;70.3;14596;12.2;30.5
LUG;198809;160;0;54;985.6;86.7;17.5;71.3;12095;8.8;30.8
LUG;198810;78;0;70;986.8;221.9;13.9;83.1;6990;7.8;21.4
LUG;198811;63;0;41;988.4;4.3;5.6;69.1;8018;-3.0;18.3
LUG;198812;50;0;40;987.8;45.5;5.2;64.1;8399;-0.9;19.1
LUG;198901;64;0;25;998.2;0.0;3.4;67.9;10501;-1.9;10.6
LUG;198902;77;0;45;988.1;126.2;5.8;67.8;8257;0.7;16.0
LUG;198903;131;0;44;984.2;40.8;10.0;63.0;13267;1.3;21.9
LUG;198904;107;0;80;976.7;545.7;9.8;77.4;5927;4.3;20.0
LUG;198905;218;0;58;985.8;100.1;15.8;69.9;13701;8.0;27.6
LUG;198906;242;0;51;982.5;145.1;18.3;67.2;15117;8.0;28.4
LUG;198907;226;0;58;985.1;111.8;21.8;70.2;13943;13.9;32.1
LUG;198908;235;0;46;982.3;193.5;21.1;69.0;16215;12.0;29.6
LUG;198909;151;0;63;985.5;47.6;17.0;76.7;9363;9.4;24.6
LUG;198910;124;0;41;988.3;5.4;12.8;69.6;11999;6.3;26.0
LUG;198911;56;0;55;985.2;76.5;7.3;70.4;6492;-0.9;16.0
LUG;198912;45;0;46;986.4;75.7;4.1;71.7;7068;-2.8;16.2
LUG;199001;56;0;34;992.4;45.8;2.5;68.1;8522;-2.8;8.5
LUG;199002;85;0;48;986.7;18.3;7.1;67.9;8393;0.6;21.1
LUG;199003;138;0;51;992.5;6.2;10.5;54.3;11610;0.4;24.5
LUG;199004;152;0;66;980.2;173.5;10.7;68.3;9494;4.8;24.8
LUG;199005;209;0;60;985.8;136.9;17.0;69.4;12771;10.2;26.5
LUG;199006;216;0;63;982.1;289.0;18.4;74.5;11624;9.3;28.9
LUG;199007;260;0;45;984.4;14.1;22.2;64.6;17019;12.5;31.1
LUG;199008;224;0;49;986.3;84.4;21.8;66.4;14630;15.1;31.3
LUG;199009;178;0;61;984.0;90.8;17.9;65.6;12264;11.3;27.3
LUG;199010;83;0;71;983.8;287.9;13.6;81.7;6298;5.6;22.3
LUG;199011;66;0;51;981.3;101.1;7.3;70.0;7828;0.8;19.4
LUG;199012;50;3;50;984.8;94.4;2.6;63.4;7395;-3.0;10.9
LUG;199101;53;0;50;992.5;61.9;3.0;72.0;7415;-2.8;13.1
LUG;199102;93;2;41;984.7;22.4;2.5;64.8;9837;-8.2;17.5
LUG;199103;95;0;74;982.4;213.3;9.6;76.0;6508;2.3;20.3
LUG;199104;158;0;66;981.8;63.1;10.5;62.9;9574;1.6;21.4
LUG;199105;209;0;59;982.2;92.9;13.8;59.2;13033;3.6;27.3
LUG;199106;201;0;64;982.1;148.8;18.6;66.5;11692;9.3;29.4
LUG;199107;245;0;41;982.8;49.2;23.6;60.7;17383;13.8;31.9
LUG;199108;243;0;43;985.2;12.1;23.7;62.0;16837;14.0;32.3
LUG;199109;147;0;65;984.8;381.5;19.6;70.7;9571;9.7;28.8
LUG;199110;93;0;65;985.2;132.0;11.9;76.9;7449;2.8;24.1
LUG;199111;58;0;56;983.8;95.6;7.1;70.5;6433;1.4;14.4
LUG;199112;54;0;26;992.9;14.7;3.5;59.2;8864;-4.0;19.6
LUG;199201;51;0;49;995.3;50.0;3.0;77.3;6795;-2.2;12.9
LUG;199202;94;0;44;991.7;22.3;5.8;60.0;9423;-2.8;16.7
LUG;199203;126;0;51;983.2;125.3;8.7;60.6;10237;1.2;21.1
LUG;199204;139;0;68;979.9;136.4;11.4;67.1;7797;3.2;23.9
LUG;199205;188;0;61;985.7;115.3;16.9;68.4;11259;9.6;27.3
LUG;199206;178;0;78;981.3;311.8;17.5;77.9;8092;10.8;26.3
LUG;199207;211;0;56;984.7;172.9;21.4;73.0;12462;13.0;30.6
LUG;199208;207;0;49;984.2;135.7;23.1;71.4;15145;12.9;31.7
LUG;199209;147;0;51;987.6;221.5;16.9;76.4;10941;9.5;24.4
LUG;199210;68;0;74;977.3;192.6;10.7;81.0;5401;2.2;19.7
LUG;199211;60;0;55;986.3;20.8;8.7;71.5;7371;2.8;17.4
LUG;199212;37;0;61;987.4;95.9;4.2;75.4;4861;-2.9;11.4
LUG;199301;50;0;55;994.5;3.4;3.8;74.4;6144;-5.0;16.4
LUG;199302;95;0;36;992.3;46.9;4.4;57.6;10057;-3.5;13.9
LUG;199303;135;0;45;986.4;40.0;7.9;58.1;12146;-0.7;23.1
LUG;199304;144;0;73;980.7;136.6;11.4;72.2;8876;4.2;20.6
LUG;199305;174;0;70;982.3;111.9;15.9;75.8;9768;7.5;27.1
LUG;199306;216;0;56;983.2;263.0;19.8;68.5;12928;11.1;28.5
LUG;199307;224;0;54;984.4;121.3;20.3;66.5;14923;10.6;28.5
LUG;199308;209;0;49;984.7;39.9;22.2;65.5;15301;12.1;31.0
LUG;199309;119;0;73;981.6;359.6;16.4;76.9;7513;7.6;23.6
LUG;199310;61;0;74;983.1;366.3;11.7;86.2;5145;4.9;19.4
LUG;199311;49;0;65;986.3;67.4;6.7;74.5;4724;-1.1;14.6
LUG;199312;49;0;55;982.1;33.9;4.7;67.2;7450;-1.1;13.2
LUG;199401;54;0;59;983.7;241.0;4.6;71.7;7140;-1.3;16.3
LUG;199402;68;0;65;984.2;122.4;3.9;70.5;5343;-3.5;13.7
LUG;199403;147;0;50;986.8;20.4;11.1;61.8;14247;3.1;24.5
LUG;199404;158;0;68;978.2;116.3;11.1;62.3;10125;1.8;23.1
LUG;199405;157;0;73;981.4;260.1;15.8;74.7;9037;8.6;25.8
LUG;199406;215;0;56;985.2;66.7;19.7;66.6;13229;10.1;30.7
LUG;199407;248;0;48;984.4;32.7;24.0;65.9;14477;16.3;31.6
LUG;199408;214;0;45;982.6;137.9;23.1;63.2;15067;15.8;33.3
LUG;199409;123;0;75;983.5;433.8;16.9;80.3;7748;8.2;25.2
LUG;199410;104;0;58;985.7;88.0;12.0;78.3;9490;4.9;22.9
LUG;199411;49;0;73;988.0;163.0;10.0;81.3;4756;4.2;17.5
LUG;199412;46;0;60;989.5;20.2;5.5;73.0;6144;-0.4;18.8
LUG;199501;62;0;46;986.0;35.7;3.1;57.8;8702;-4.2;13.9
LUG;199502;82;0;59;985.1;60.7;6.3;69.1;7756;0.7;21.1
LUG;199503;152;0;50;982.3;24.1;7.2;52.7;13083;-0.3;20.6
LUG;199504;169;0;56;982.1;176.8;12.3;63.6;11738;2.9;24.5
LUG;199505;202;0;61;982.6;204.0;15.6;67.8;12661;6.1;26.3
LUG;199506;213;0;66;982.2;102.5;17.8;71.5;11263;10.0;30.8
LUG;199507;231;0;55;983.5;57.6;23.4;68.7;15040;13.0;31.2
LUG;199508;207;0;58;983.1;91.5;21.0;67.0;13873;10.2;30.2
LUG;199509;130;0;66;981.7;446.8;15.2;75.6;9156;5.8;23.7
LUG;199510;105;0;50;991.7;47.2;14.5;79.0;11173;5.5;22.5
LUG;199511;65;0;55;985.8;94.6;8.5;64.8;8225;-0.1;22.4
LUG;199512;34;0;74;983.6;70.3;4.5;78.2;4004;-0.7;9.3
LUG;199601;36;0;75;984.0;209.5;4.4;82.1;4098;-0.2;11.8
LUG;199602;83;0;68;979.9;23.0;3.7;65.8;7030;-2.4;16.1
LUG;199603;120;0;69;981.8;14.1;7.0;61.4;8595;-1.1;16.8
LUG;199604;164;0;64;982.2;61.5;12.4;61.7;10836;3.4;22.6
LUG;199605;175;0;73;980.2;158.8;15.5;72.1;10039;7.5;25.6
LUG;199606;241;0;54;985.7;184.7;20.7;63.4;15524;11.2;33.4
LUG;199607;211;0;60;984.4;176.1;20.9;67.7;13511;10.6;29.6
LUG;199608;196;0;61;983.1;321.4;20.1;74.3;13272;11.9;28.9
LUG;199609;156;0;56;980.9;81.2;14.9;70.3;12280;7.9;25.7
LUG;199610;80;0;71;985.4;177.9;12.6;77.8;6395;5.8;20.3
LUG;199611;52;0;66;981.2;210.5;8.4;71.8;5861;-0.2;17.8
LUG;199612;36;0;75;981.5;101.8;4.5;78.1;4145;-6.2;12.8
LUG;199701;47;2;61;989.1;78.8;3.7;82.8;6164;-1.5;10.3
LUG;199702;93;0;44;991.6;0.7;6.3;61.8;10123;-0.9;14.5
LUG;199703;161;0;35;988.9;1.6;11.1;50.9;15811;3.5;24.1
LUG;199704;218;0;40;983.1;96.8;11.8;47.1;17908;3.0;23.2
LUG;199705;203;0;65;983.1;88.9;15.9;67.2;12707;5.4;29.3
LUG;199706;182;0;78;979.5;382.7;18.2;76.9;9371;9.2;26.7
LUG;199707;238;0;54;983.6;138.8;20.6;65.2;14905;11.2;30.4
LUG;199708;217;0;56;985.0;41.2;22.0;70.5;15034;12.7;29.0
LUG;199709;162;0;54;988.0;26.8;19.3;72.8;12949;11.9;28.0
LUG;199710;110;0;55;984.4;14.9;13.7;66.2;10925;0.6;27.9
LUG;199711;50;0;66;979.9;218.7;7.8;77.3;5336;1.3;15.7
LUG;199712;41;0;61;982.7;137.2;5.3;69.1;5196;-0.1;16.1
LUG;199801;58;0;51;987.3;55.6;4.0;70.6;7849;-1.9;12.4
LUG;199802;103;0;39;992.5;26.2;6.7;62.8;11445;-2.1;19.4
LUG;199803;166;0;41;988.0;4.8;9.0;49.3;15453;0.8;23.3
LUG;199804;128;0;79;976.2;302.0;10.4;71.0;7229;1.1;21.0
LUG;199805;211;0;58;982.4;172.6;16.2;68.3;13327;8.8;27.3
LUG;199806;233;0;62;984.4;231.1;19.7;71.6;14266;9.8;28.7
LUG;199807;234;0;50;981.2;142.9;22.4;67.8;15727;14.2;31.3
LUG;199808;209;0;47;984.0;112.2;22.1;68.7;15790;11.9;32.0
LUG;199809;132;0;63;981.0;249.9;16.7;73.8;9686;8.5;24.7
LUG;199810;92;0;59;983.6;171.9;12.3;74.0;9069;6.2;18.6
LUG;199811;66;0;48;984.5;4.1;6.1;59.8;8438;-2.9;16.6
LUG;199812;45;0;52;989.7;34.6;3.6;62.6;6579;-2.4;16.1
LUG;199901;60;0;48;985.8;62.1;3.9;71.9;8974;-2.0;11.7
LUG;199902;103;0;48;981.7;0.5;4.2;50.4;10735;-3.8;17.3
LUG;199903;121;0;62;981.0;112.7;8.4;66.5;10684;0.4;19.7
LUG;199904;155;0;68;981.3;123.0;12.0;65.5;9939;3.9;21.5
LUG;199905;173;0;74;983.8;156.7;17.1;76.5;9467;9.7;26.1
LUG;199906;218;0;62;984.5;190.5;19.1;68.7;12922;11.1;28.7
LUG;199907;225;0;56;983.1;133.9;22.3;66.3;15261;15.2;30.2
LUG;199908;174;0;69;982.1;300.6;21.1;79.3;11014;13.9;27.4
LUG;199909;124;0;65;983.1;233.3;18.5;78.7;9083;10.9;26.7
LUG;199910;82;0;67;986.1;235.0;13.0;80.3;7958;5.7;21.2
LUG;199911;55;0;56;987.2;97.0;7.5;66.1;6971;-0.2;18.0
LUG;199912;43;0;62;983.3;53.2;3.5;60.4;6057;-3.2;11.8
LUG;200001;65;0;40;990.5;0.0;3.5;61.7;9380;-4.7;18.0
LUG;200002;92;0;47;990.5;12.7;6.2;60.5;9430;0.0;17.7
LUG;200003;142;0;48;985.4;79.0;9.5;56.2;13074;1.6;25.2
LUG;200004;127;0;77;978.0;260.2;11.5;74.6;6782;4.4;24.5
LUG;200005;182;0;70;984.3;250.7;17.2;73.7;10549;11.1;26.0
LUG;200006;238;0;52;986.7;74.9;21.1;63.6;16951;13.4;30.7
LUG;200007;215;0;56;980.8;368.0;20.4;64.0;16060;10.0;29.0
LUG;200008;191;0;50;985.5;89.4;21.6;71.7;15162;14.3;31.5
LUG;200009;157;0;56;983.2;211.1;18.2;70.6;13489;11.0;26.3
LUG;200010;67;0;76;984.7;331.2;13.3;82.7;5856;8.3;19.6
LUG;200011;43;0;73;980.6;368.2;7.5;82.0;4627;2.9;14.9
LUG;200012;37;1;69;983.8;103.9;5.6;78.4;5354;-2.0;11.7
LUG;200101;42;1;75;984.2;127.9;3.6;75.2;4877;-2.3;11.6
LUG;200102;88;0;52;985.3;86.5;6.3;62.2;9546;-1.0;19.6
LUG;200103;103;0;74;976.9;202.8;9.0;74.5;7892;-0.5;21.1
LUG;200104;174;0;64;980.1;73.7;11.4;56.2;11942;3.1;20.9
LUG;200105;199;0;67;983.4;103.6;17.3;72.6;13363;10.1;31.0
LUG;200106;247;0;50;983.2;243.5;19.4;60.1;17075;9.4;29.9
LUG;200107;230;0;55;982.8;229.8;21.7;68.9;15794;13.4;30.1
LUG;200108;211;0;48;984.4;245.5;22.3;71.8;16771;13.5;30.5
LUG;200109;153;0;60;981.7;69.0;15.7;65.0;12759;7.5;25.2
LUG;200110;98;0;55;989.3;98.5;15.1;81.2;10335;8.1;21.4
LUG;200111;70;0;40;986.5;17.5;7.9;64.7;9541;1.6;19.8
LUG;200112;62;0;22;987.9;0.8;3.0;54.9;10826;-4.4;18.2
LUG;200201;63;0;31;994.2;19.1;2.3;61.7;9420;-3.8;9.0
LUG;200202;92;1;55;985.6;112.8;6.3;67.5;9264;0.6;15.0
LUG;200203;145;0;47;985.4;66.3;10.2;59.1;12977;3.1;26.7
LUG;200204;159;0;72;981.4;65.5;12.1;64.2;9865;5.6;24.2
LUG;200205;173;0;70;982.4;426.4;15.6;73.3;10307;6.7;25.1
LUG;200206;237;0;61;984.3;140.7;21.8;68.9;14513;12.4;31.6
LUG;200207;212;0;56;982.4;230.6;21.3;70.2;13747;13.9;29.0
LUG;200208;193;0;59;982.2;210.2;20.9;72.5;12888;13.5;29.6
LUG;200209;147;0;67;983.9;187.1;17.1;71.6;10659;8.8;25.7
LUG;200210;100;0;56;983.3;65.7;13.5;70.4;9501;5.7;20.1
LUG;200211;43;0;72;979.9;535.8;10.3;73.2;4526;3.2;18.1
LUG;200212;36;0;73;984.9;45.2;6.1;75.9;3877;0.0;11.7
LUG;200301;64;1;43;982.2;44.7;4.1;62.1;8564;-2.5;18.2
LUG;200302;105;0;30;988.1;10.1;2.8;53.9;10798;-3.2;12.4
LUG;200303;162;0;43;989.8;2.6;9.7;56.5;14423;1.9;21.0
LUG;200304;170;0;60;983.5;72.4;12.0;60.5;10338;-0.4;22.6
LUG;200305;229;0;62;985.8;131.2;18.6;59.1;13975;9.9;27.7
LUG;200306;263;0;49;984.0;126.1;24.8;61.8;17832;16.6;33.1
LUG;200307;237;0;47;983.3;203.9;23.9;61.3;16613;15.0;31.7
LUG;200308;219;0;32;984.5;72.8;25.1;60.2;17549;16.0;35.9
LUG;200309;159;0;46;988.0;44.1;18.2;60.9;13486;11.1;27.5
LUG;200310;95;0;65;981.6;120.8;11.8;66.9;9041;1.0;26.2
LUG;200311;48;0;67;987.4;179.4;8.5;79.2;5510;2.8;14.9
LUG;200312;42;1;51;987.6;158.7;4.9;66.6;6285;-2.8;16.5
LUG;200401;56;1;57;979.7;14.0;3.5;68.6;6961;-2.0;14.8
LUG;200402;82;1;57;985.8;98.3;4.6;64.2;7968;-2.1;16.8
LUG;200403;124;0;60;987.6;41.8;7.6;64.4;9539;-1.2;20.8
LUG;200404;158;0;67;980.8;204.2;11.5;68.2;10116;2.7;25.9
LUG;200405;210;0;57;981.4;173.1;14.5;69.5;13022;4.3;26.1
LUG;200406;252;0;57;984.2;17.3;20.9;60.1;15246;11.6;30.7
LUG;200407;233;0;52;984.1;106.1;22.0;64.2;15031;13.2;32.4
LUG;200408;193;0;56;982.9;205.5;21.3;70.9;13036;14.1;30.4
LUG;200409;158;0;55;987.6;57.0;18.8;68.5;12786;9.5;28.4
LUG;200410;64;0;84;983.9;226.3;14.1;85.4;3887;5.1;22.1
LUG;200411;63;0;45;986.1;174.0;8.2;67.2;7444;1.4;17.4
LUG;200412;47;1;48;987.4;55.3;4.4;72.5;7038;-2.3;10.3
LUG;200501;70;0;32;988.9;5.3;3.5;59.3;10842;-4.6;14.3
LUG;200502;94;0;47;982.7;7.0;3.6;54.7;8798;-3.3;14.3
LUG;200503;138;0;49;984.1;74.4;8.3;60.4;11940;-5.3;27.3
LUG;200504;155;0;64;982.7;139.4;11.4;70.3;10005;5.2;23.5
LUG;200505;216;0;57;984.1;86.6;17.2;63.6;14229;8.8;28.8
LUG;200506;251;0;54;985.4;60.8;21.4;65.2;16548;10.3;32.6
LUG;200507;235;0;51;982.8;90.4;22.9;60.5;15209;11.5;31.4
LUG;200508;202;0;54;983.4;115.3;20.9;63.3;14307;14.6;28.8
LUG;200509;144;0;67;986.3;191.9;18.4;77.4;10635;12.2;28.8
LUG;200510;77;0;64;990.3;72.3;13.1;83.0;6805;8.4;19.9
LUG;200511;59;0;48;985.8;31.0;7.7;72.5;7720;-1.6;17.0
LUG;200512;48;5;46;984.3;77.8;2.4;68.5;7335;-5.5;12.0
LUG;200601;59;7;40;991.1;60.0;2.2;69.0;8329;-3.4;12.3
LUG;200602;79;3;52;981.3;92.1;3.6;71.6;7296;-2.4;10.7
LUG;200603;138;0;58;979.5;40.3;7.1;60.1;12130;-1.1;19.4
LUG;200604;177;0;58;981.6;98.9;12.4;65.8;11871;4.8;21.9
LUG;200605;198;0;70;984.6;91.1;16.7;66.9;11212;9.1;28.2
LUG;200606;247;0;52;987.1;93.4;21.5;55.2;15706;11.5;31.0
LUG;200607;249;0;44;986.9;104.7;24.3;64.1;17614;16.4;34.4
LUG;200608;202;0;57;979.9;275.2;19.9;63.6;13843;11.0;29.9
LUG;200609;146;0;57;985.3;169.4;19.1;75.8;12111;12.2;28.9
LUG;200610;98;0;59;982.8;67.6;14.8;79.7;9130;9.1;22.9
LUG;200611;65;0;53;985.3;46.7;9.7;70.6;7070;1.9;20.2
LUG;200612;50;0;43;990.7;158.9;5.4;77.1;7464;-1.1;11.9
LUG;200701;60;0;46;984.8;60.6;6.3;72.0;7544;-2.0;23.1
LUG;200702;87;0;48;978.2;17.9;7.1;70.6;7258;1.3;19.5
LUG;200703;149;0;57;978.5;43.8;9.9;58.2;11354;3.6;18.9
LUG;200704;223;0;40;982.7;8.6;15.6;66.2;15151;7.2;25.8
LUG;200705;222;0;61;976.2;170.0;17.6;63.9;12402;9.4;29.0
LUG;200706;243;0;66;977.8;224.4;19.9;75.1;11232;11.1;28.8
LUG;200707;288;0;30;978.8;75.5;22.6;55.3;18232;12.6;31.8
LUG;200708;211;0;57;978.8;306.7;20.6;71.7;12780;11.3;29.9
LUG;200709;186;0;44;981.9;123.1;17.1;65.0;14003;8.7;27.8
