stn;time;gre000m0;sre000m0;nto000m0;ure200m0;prestam0;rre150m0;tre200m0;tre200mn;tre200mx
GSB;189301;-;-;37;-;742.8;99.5;-12.5;-28.0;3.0
GSB;189302;-;-;53;-;746.6;126.4;-8.5;-16.8;4.0
GSB;189303;-;-;29;-;752.8;28.0;-4.7;-16.8;6.4
GSB;189304;-;-;28;-;754.0;26.5;-0.5;-7.0;9.0
GSB;189305;-;-;54;-;752.6;84.4;0.0;-9.0;10.0
GSB;189306;-;-;50;-;755.0;126.5;3.8;-4.8;14.9
GSB;189307;-;-;59;-;756.0;88.6;5.9;-1.4;17.4
GSB;189308;-;-;34;-;759.7;24.0;7.5;-2.1;18.9
GSB;189309;-;-;52;-;755.0;157.3;3.6;-4.0;16.0
GSB;189310;-;-;44;-;755.2;79.0;1.4;-5.8;9.9
GSB;189311;-;-;55;-;746.7;114.8;-5.1;-16.3;6.0
GSB;189312;-;-;29;-;750.9;36.1;-7.2;-17.8;1.6
GSB;189401;-;-;40;-;747.5;33.1;-9.5;-19.3;1.9
GSB;189402;-;-;35;-;752.4;34.8;-6.6;-17.9;5.1
GSB;189403;-;-;43;-;748.4;57.8;-5.7;-14.9;5.2
GSB;189404;-;-;56;-;748.9;150.7;-1.3;-7.2;6.5
GSB;189405;-;-;66;-;749.5;105.8;0.2;-8.0;10.8
GSB;189406;-;-;54;-;756.5;69.6;3.6;-6.2;15.2
GSB;189407;-;-;42;-;758.0;33.0;6.9;-0.9;16.5
GSB;189408;-;-;42;-;758.6;45.5;6.6;-4.2;18.8
GSB;189409;-;-;59;-;755.5;55.4;2.3;-9.5;15.2
GSB;189410;-;-;44;-;751.4;110.4;-1.0;-13.0;6.2
GSB;189411;-;-;42;-;753.5;108.0;-2.8;-12.6;7.2
GSB;189412;-;-;35;-;748.6;71.4;-7.9;-19.0;2.1
GSB;189501;-;-;55;-;734.7;91.1;-14.4;-26.0;-2.4
GSB;189502;-;-;38;-;739.0;47.4;-12.1;-23.0;-0.3
GSB;189503;-;-;59;-;743.0;147.1;-7.7;-24.0;5.8
GSB;189504;-;-;51;-;749.1;94.5;-2.1;-11.5;7.9
GSB;189505;-;-;57;-;752.9;97.5;-0.1;-12.5;10.9
GSB;189506;-;-;61;-;756.3;131.4;3.3;-6.0;12.9
GSB;189507;-;-;40;-;757.9;80.2;7.4;-1.5;15.4
GSB;189508;-;-;38;-;758.8;108.0;6.4;-3.6;14.4
GSB;189509;-;-;17;-;762.7;0.0;8.0;-2.8;15.6
GSB;189510;-;-;51;-;749.9;186.6;-1.5;-12.3;9.6
GSB;189511;-;-;47;-;754.5;194.1;-1.7;-14.9;9.4
GSB;189512;-;-;55;-;744.8;144.8;-7.7;-19.5;1.8
GSB;189601;-;-;15;-;753.5;24.5;-7.4;-24.8;4.9
GSB;189602;-;-;22;-;754.4;11.3;-5.5;-18.7;5.3
GSB;189603;-;-;62;-;748.3;164.0;-5.5;-15.1;5.9
GSB;189604;-;-;62;-;749.9;49.0;-6.2;-15.8;7.5
GSB;189605;-;-;58;-;751.1;98.6;-1.0;-9.4;10.0
GSB;189606;-;-;66;-;754.9;140.1;3.4;-3.0;14.8
GSB;189607;-;-;51;-;758.3;116.1;6.7;-2.6;18.0
GSB;189608;-;-;56;-;754.7;162.8;3.0;-6.0;15.0
GSB;189609;-;-;50;-;754.2;252.2;2.6;-6.0;14.0
GSB;189610;-;-;70;-;748.6;175.0;-3.4;-12.8;9.4
GSB;189611;-;-;39;-;747.7;82.0;-7.0;-16.4;0.8
GSB;189612;-;-;59;-;745.7;130.0;-8.1;-19.0;1.9
GSB;189701;-;-;63;-;742.0;89.8;-10.3;-25.0;-2.4
GSB;189702;-;-;54;-;754.5;163.4;-4.8;-15.0;5.2
GSB;189703;-;-;57;-;747.7;98.3;-5.0;-16.8;10.0
GSB;189704;-;-;65;-;748.1;105.5;-3.4;-15.0;8.2
GSB;189705;-;-;53;-;748.8;57.0;-0.7;-13.2;15.2
GSB;189706;-;-;47;-;758.2;134.0;5.7;-6.0;18.0
GSB;189707;-;-;50;-;757.8;117.1;6.8;-1.5;17.1
GSB;189708;-;-;49;-;757.5;182.7;6.6;-3.0;14.6
GSB;189709;-;-;56;-;755.7;222.0;2.4;-8.7;12.7
GSB;189710;-;-;42;-;755.6;33.0;-1.2;-9.0;7.6
GSB;189711;-;-;18;-;757.6;30.0;-2.3;-14.7;5.7
GSB;189712;-;-;36;-;751.5;112.4;-6.6;-15.7;1.0
GSB;189801;-;-;21;-;759.6;30.0;-4.0;-10.0;4.5
GSB;189802;-;-;53;-;746.2;117.5;-8.9;-20.0;3.6
GSB;189803;-;-;63;-;742.2;92.7;-6.7;-15.8;9.2
GSB;189804;-;-;66;-;748.9;121.0;-3.1;-12.6;8.6
GSB;189805;-;-;67;-;749.6;164.5;-0.8;-11.3;10.7
GSB;189806;-;-;55;-;754.9;157.8;3.0;-4.6;15.2
GSB;189807;-;-;41;-;757.9;70.0;5.2;-3.4;20.2
GSB;189808;-;-;34;-;761.0;43.1;8.2;-3.3;21.1
GSB;189809;-;-;22;-;759.8;51.0;7.1;-3.1;18.7
GSB;189810;-;-;63;-;752.2;170.0;0.6;-6.9;8.5
GSB;189811;-;-;67;-;750.0;165.9;-3.6;-12.9;3.0
GSB;189812;-;-;24;-;755.3;30.0;-6.2;-19.6;3.1
GSB;189901;-;-;59;-;749.0;202.3;-7.1;-16.8;4.2
GSB;189902;-;-;19;-;750.6;20.0;-4.9;-19.3;7.7
GSB;189903;-;-;33;-;750.2;39.4;-6.1;-21.2;5.9
GSB;189904;-;-;60;-;748.5;134.2;-4.4;-15.0;11.7
GSB;189905;-;-;51;-;752.6;123.5;-0.5;-10.2;15.2
GSB;189906;-;-;45;-;755.1;108.8;3.4;-3.7;13.4
GSB;189907;-;-;43;-;759.4;44.6;6.1;-3.2;18.7
GSB;189908;-;-;29;-;759.8;65.0;8.2;1.7;18.8
GSB;189909;-;-;53;-;754.6;100.0;3.3;-6.7;16.2
GSB;189910;-;-;35;-;757.8;55.0;2.6;-5.9;8.2
GSB;189911;-;-;26;-;758.1;16.0;-1.5;-10.3;6.7
GSB;189912;-;-;45;-;744.7;81.4;-8.5;-22.0;2.8
GSB;190001;-;-;60;-;745.8;186.9;-8.7;-21.0;4.1
GSB;190002;-;-;60;-;742.2;270.1;-6.8;-17.3;5.7
GSB;190003;-;-;50;-;742.4;111.1;-10.4;-26.4;1.7
GSB;190004;-;-;43;-;749.0;115.5;-4.6;-17.7;10.7
GSB;190005;-;-;63;-;750.0;149.2;0.2;-6.8;11.3
GSB;190006;-;-;53;-;756.0;70.2;4.3;-4.6;13.7
GSB;190007;-;-;47;-;759.4;180.0;7.4;-5.6;19.7
GSB;190008;-;-;46;-;756.6;118.3;5.6;-3.4;16.2
GSB;190009;-;-;41;-;760.8;67.0;6.3;-3.4;18.2
GSB;190010;-;-;41;-;755.6;52.0;1.0;-9.4;10.7
GSB;190011;-;-;60;-;745.6;193.0;-5.7;-11.5;6.2
GSB;190012;-;-;34;-;753.2;126.0;-4.2;-12.1;6.8
GSB;190101;-;-;38;62.8;750.4;107.0;-8.9;-;-
GSB;190102;-;-;37;69.9;742.0;54.5;-14.9;-;-
GSB;190103;-;-;73;86.8;740.8;196.5;-9.5;-;-
GSB;190104;-;-;62;79.8;750.4;246.1;-2.9;-;-
GSB;190105;-;-;50;69.5;752.8;52.1;0.4;-;-
GSB;190106;-;-;42;67.2;757.2;120.4;5.2;-;-
GSB;190107;-;-;46;70.5;757.2;94.5;6.9;-;-
GSB;190108;-;-;33;69.7;758.5;70.3;6.8;-;-
GSB;190109;-;-;63;80.7;754.3;182.0;3.7;-;-
GSB;190110;-;-;59;78.7;751.3;309.8;-1.0;-;-
GSB;190111;-;-;31;53.6;751.5;29.0;-5.1;-;-
GSB;190112;-;-;46;70.8;743.0;194.7;-8.0;-;-
GSB;190201;-;-;31;53.6;753.5;130.0;-5.9;-;-
GSB;190202;-;-;57;78.7;742.5;123.8;-8.6;-;-
GSB;190203;-;-;53;64.9;747.2;168.6;-6.1;-;-
GSB;190204;-;-;67;78.7;749.6;115.8;-1.3;-;-
GSB;190205;-;-;68;79.0;749.1;163.7;-3.5;-;-
GSB;190206;-;-;58;74.6;753.6;69.6;2.7;-;-
GSB;190207;-;-;39;61.9;759.4;66.8;7.3;-;-
GSB;190208;-;-;59;76.1;757.5;106.3;5.9;-;-
GSB;190209;-;-;49;72.8;757.1;57.0;4.0;-;-
GSB;190210;-;-;54;80.4;752.1;174.5;-1.6;-;-
GSB;190211;-;-;41;74.8;749.0;104.1;-5.4;-;-
GSB;190212;-;-;48;72.3;749.8;87.4;-7.7;-;-
GSB;190301;-;-;34;60.9;752.1;103.2;-7.9;-;-
GSB;190302;-;-;31;58.5;757.9;65.2;-5.0;-;-
GSB;190303;-;-;47;74.1;751.3;111.8;-6.2;-;-
GSB;190304;-;-;61;79.5;744.0;89.0;-7.4;-;-
GSB;190305;-;-;53;77.4;751.3;208.9;0.2;-;-
GSB;190306;-;-;65;81.0;753.0;168.9;2.8;-;-
GSB;190307;-;-;57;77.9;757.1;107.5;5.5;-;-
GSB;190308;-;-;42;71.9;759.2;118.4;7.2;-;-
GSB;190309;-;-;61;81.4;758.1;88.9;3.6;-;-
GSB;190310;-;-;60;72.7;752.5;291.1;-0.1;-;-
GSB;190311;-;-;47;68.8;750.7;127.1;-4.9;-;-
GSB;190312;-;-;54;73.5;743.0;93.8;-9.3;-;-
GSB;190401;-;-;37;52.2;749.9;94.1;-8.9;-;-
GSB;190402;-;-;69;74.0;741.3;231.7;-10.1;-;-
GSB;190403;-;-;65;78.0;746.4;86.6;-7.3;-;-
GSB;190404;-;-;67;71.1;752.2;156.1;-1.8;-;-
GSB;190405;-;-;49;62.3;756.6;85.1;2.3;-;-
GSB;190406;-;-;57;72.0;757.8;144.2;5.2;-;-
GSB;190407;-;-;37;62.1;761.4;56.0;9.0;-;-
GSB;190408;-;-;35;59.9;760.4;78.5;7.8;-;-
GSB;190409;-;-;65;76.5;754.9;69.5;1.8;-;-
GSB;190410;-;-;47;67.3;755.1;83.4;0.1;-;-
GSB;190411;-;-;27;62.1;751.5;48.2;-5.1;-;-
GSB;190412;-;-;39;66.8;750.4;85.8;-5.7;-;-
GSB;190501;-;-;47;78.0;752.6;47.0;-10.7;-;-
GSB;190502;-;-;43;75.6;750.8;77.3;-9.8;-;-
GSB;190503;-;-;64;79.1;747.6;181.2;-6.3;-;-
GSB;190504;-;-;63;84.3;748.1;136.2;-3.5;-;-
GSB;190505;-;-;64;84.5;752.2;195.2;-0.4;-;-
GSB;190506;-;-;67;84.9;755.4;170.5;3.8;-;-
GSB;190507;-;-;42;76.1;761.1;110.2;9.1;-;-
GSB;190508;-;-;58;81.8;758.3;210.0;6.3;-;-
GSB;190509;-;-;74;91.4;756.3;200.1;3.7;-;-
GSB;190510;-;-;56;76.0;749.0;130.6;-5.0;-;-
GSB;190511;-;-;67;87.8;744.4;205.0;-7.3;-;-
GSB;190512;-;-;21;59.3;755.3;54.5;-4.7;-;-
GSB;190601;-;-;44;66.7;751.5;99.3;-7.9;-;-
GSB;190602;-;-;62;74.0;741.8;158.9;-11.3;-;-
GSB;190603;-;-;52;71.9;747.2;107.2;-7.2;-;-
GSB;190604;-;-;70;80.4;750.8;131.3;-5.0;-;-
GSB;190605;-;-;61;77.5;751.4;143.4;0.5;-;-
GSB;190606;-;-;54;76.5;756.7;19.5;3.9;-;-
GSB;190607;-;-;65;81.1;759.1;103.2;6.8;-;-
GSB;190608;-;-;35;69.6;761.2;17.8;8.5;-;-
GSB;190609;-;-;31;71.6;758.8;32.1;4.0;-;-
GSB;190610;-;-;48;79.0;755.0;99.9;1.8;-;-
GSB;190611;-;-;49;72.5;752.3;233.9;-3.0;-;-
GSB;190612;-;-;49;77.7;743.5;175.3;-12.2;-;-
GSB;190701;-;-;50;71.7;753.2;111.0;-8.6;-;-
GSB;190702;-;-;48;73.3;744.8;67.3;-10.9;-;-
GSB;190703;-;-;45;73.0;752.0;124.3;-7.9;-;-
GSB;190704;-;-;62;81.7;743.2;112.9;-5.7;-;-
GSB;190705;-;-;63;79.1;753.6;136.4;0.6;-;-
GSB;190706;-;-;59;76.3;756.5;107.4;4.4;-;-
GSB;190707;-;-;57;77.9;757.3;158.6;5.2;-;-
GSB;190708;-;-;40;69.4;761.2;127.8;8.2;-;-
GSB;190709;-;-;54;79.8;759.9;115.7;5.1;-;-
GSB;190710;-;-;81;91.4;751.0;367.0;-0.5;-;-
GSB;190711;-;-;41;72.2;752.9;88.8;-4.0;-;-
GSB;190712;-;-;52;77.4;747.9;203.5;-6.7;-;-
GSB;190801;-;-;29;58.2;752.5;42.7;-7.0;-;-
GSB;190802;-;-;53;69.8;749.5;167.7;-8.8;-;-
GSB;190803;-;-;65;80.9;745.5;143.0;-9.6;-;-
GSB;190804;-;-;73;86.1;744.9;90.8;-6.4;-;-
GSB;190805;-;-;56;76.3;757.7;139.9;2.7;-;-
GSB;190806;-;-;56;79.1;758.2;137.4;4.9;-;-
GSB;190807;-;-;59;81.3;758.2;87.2;5.9;-;-
GSB;190808;-;-;53;78.3;757.6;63.5;6.0;-;-
GSB;190809;-;-;54;77.6;758.7;114.5;4.0;-;-
GSB;190810;-;-;24;71.1;758.7;42.1;1.4;-;-
GSB;190811;-;-;38;64.5;752.6;81.4;-4.0;-;-
GSB;190812;-;-;44;76.3;748.0;107.1;-8.4;-;-
GSB;190901;-;-;32;59.7;750.5;107.5;-8.9;-;-
GSB;190902;-;-;48;68.6;744.6;55.6;-11.7;-;-
GSB;190903;-;-;64;84.7;738.9;127.0;-10.5;-;-
GSB;190904;-;-;45;68.7;752.9;110.1;-1.6;-;-
GSB;190905;-;-;50;77.1;754.6;67.5;0.5;-;-
GSB;190906;-;-;75;85.2;753.8;181.0;1.5;-;-
GSB;190907;-;-;57;81.2;756.9;82.2;4.8;-;-
GSB;190908;-;-;49;78.2;758.4;160.5;6.6;-;-
GSB;190909;-;-;66;85.8;755.2;88.7;2.0;-;-
GSB;190910;-;-;57;79.2;754.9;187.1;0.4;-;-
GSB;190911;-;-;34;72.9;747.1;46.5;-6.3;-;-
GSB;190912;-;-;72;86.4;745.5;233.9;-7.1;-;-
GSB;191001;-;-;51;73.5;747.7;204.2;-8.0;-;-
GSB;191002;-;-;65;81.8;745.3;134.9;-9.7;-;-
GSB;191003;-;-;54;78.6;750.4;85.7;-6.9;-;-
GSB;191004;-;-;78;87.2;747.5;132.9;-5.1;-;-
GSB;191005;-;-;75;86.3;748.6;114.5;-1.8;-;-
GSB;191006;-;-;63;80.8;754.7;107.7;3.8;-;-
GSB;191007;-;-;62;81.9;755.3;101.0;4.4;-;-
GSB;191008;-;-;46;77.3;758.1;94.0;5.9;-;-
GSB;191009;-;-;70;90.1;756.4;120.9;1.4;-;-
GSB;191010;-;-;65;89.0;755.3;185.2;0.0;-;-
GSB;191011;-;-;72;85.1;744.0;342.7;-7.5;-;-
GSB;191012;-;-;71;88.2;747.1;223.8;-7.0;-;-
GSB;191101;-;-;31;59.1;752.3;31.9;-7.9;-;-
GSB;191102;-;-;38;65.8;753.3;99.1;-7.2;-;-
GSB;191103;-;-;78;87.0;745.9;145.7;-7.9;-;-
GSB;191104;-;-;56;76.9;749.0;52.2;-4.4;-;-
GSB;191105;-;-;81;83.7;751.5;94.2;0.3;-;-
GSB;191106;-;-;65;78.9;757.7;184.6;3.4;-;-
GSB;191107;-;-;45;66.5;762.7;25.0;9.0;-;-
GSB;191108;-;-;41;66.6;760.6;42.5;9.8;-;-
GSB;191109;-;-;48;74.4;759.5;131.8;6.1;-;-
GSB;191110;-;-;59;76.0;754.1;141.4;-0.9;-;-
GSB;191111;-;-;62;73.2;750.1;165.7;-3.9;-;-
GSB;191112;-;-;66;66.7;750.7;161.5;-6.3;-;-
GSB;191201;-;-;56;75.2;748.5;80.7;-6.5;-;-
GSB;191202;-;-;61;67.1;747.5;134.2;-5.6;-;-
GSB;191203;-;-;65;77.2;749.6;227.7;-5.3;-;-
GSB;191204;-;-;62;81.4;750.0;102.9;-5.2;-;-
GSB;191205;-;-;60;75.3;754.6;97.3;1.7;-;-
GSB;191206;-;-;69;77.0;755.3;146.9;3.6;-;-
GSB;191207;-;-;55;77.3;757.0;78.8;5.7;-;-
GSB;191208;-;-;73;81.9;755.0;217.9;3.3;-;-
GSB;191209;-;-;64;82.6;754.4;35.9;-0.8;-;-
GSB;191210;-;-;65;79.2;753.2;200.5;-1.1;-;-
GSB;191211;-;-;40;67.7;748.4;107.5;-7.8;-;-
GSB;191212;-;-;34;59.3;755.6;121.4;-4.4;-;-
GSB;191301;-;-;57;77.1;749.7;157.5;-7.2;-;-
GSB;191302;-;-;30;66.1;752.0;42.3;-8.1;-;-
GSB;191303;-;-;51;75.7;753.2;151.8;-4.6;-;-
GSB;191304;-;-;70;86.1;747.0;188.0;-4.5;-;-
GSB;191305;-;-;65;81.8;752.5;164.5;0.0;-;-
GSB;191306;-;-;67;81.6;758.7;98.0;3.3;-;-
GSB;191307;-;-;64;77.4;755.2;98.6;4.0;-;-
GSB;191308;-;-;49;75.5;757.7;71.6;6.2;-;-
GSB;191309;-;-;58;84.2;755.5;199.3;2.7;-;-
GSB;191310;-;-;55;77.7;755.7;99.7;1.0;-;-
GSB;191311;-;-;65;80.7;755.0;238.9;-3.0;-;-
GSB;191312;-;-;40;69.5;750.8;133.2;-7.4;-;-
GSB;191401;-;-;33;56.4;747.7;80.1;-9.5;-;-
GSB;191402;-;-;47;69.6;750.5;106.3;-5.3;-;-
GSB;191403;-;-;69;75.8;745.8;453.0;-6.5;-;-
GSB;191404;-;-;60;72.3;755.2;106.1;-1.0;-;-
GSB;191405;-;-;72;79.3;753.2;220.7;-0.3;-;-
GSB;191406;-;-;54;76.0;754.5;65.1;2.6;-;-
GSB;191407;-;-;65;82.3;755.5;223.4;4.1;-;-
GSB;191408;-;-;46;77.5;759.4;115.5;6.6;-;-
GSB;191409;-;-;46;76.4;757.9;99.7;3.1;-;-
GSB;191410;-;-;56;78.2;751.9;141.2;-1.1;-;-
GSB;191411;-;-;57;70.9;747.9;140.3;-6.2;-;-
GSB;191412;-;-;54;69.1;747.8;145.9;-7.4;-;-
GSB;191501;-;-;65;84.2;738.3;205.6;-11.5;-;-
GSB;191502;-;-;63;83.1;743.0;115.3;-10.6;-;-
GSB;191503;-;-;59;84.4;745.5;95.4;-7.3;-;-
GSB;191504;-;-;70;85.3;748.9;147.8;-5.0;-;-
GSB;191505;-;-;63;83.6;753.9;78.7;2.8;-;-
GSB;191506;-;-;77;85.9;756.8;106.1;5.0;-;-
GSB;191507;-;-;57;76.5;757.8;187.1;6.3;-;-
GSB;191508;-;-;45;79.4;757.7;79.5;5.7;-;-
GSB;191509;-;-;48;78.6;755.5;139.1;2.6;-;-
GSB;191510;-;-;63;84.4;750.2;93.9;-3.2;-;-
GSB;191511;-;-;59;77.9;746.7;128.1;-7.5;-;-
GSB;191512;-;-;68;85.5;748.7;193.1;-5.1;-;-
GSB;191601;-;-;40;67.3;757.5;77.9;-5.3;-;-
GSB;191602;-;-;73;90.3;745.0;166.4;-9.7;-;-
GSB;191603;-;-;76;87.5;740.3;179.8;-7.2;-;-
GSB;191604;-;-;59;83.0;748.2;167.7;-3.7;-;-
GSB;191605;-;-;63;83.0;753.6;121.3;1.3;-;-
GSB;191606;-;-;60;79.9;753.7;106.4;2.3;-;-
GSB;191607;-;-;59;83.2;757.3;72.9;5.5;-;-
GSB;191608;-;-;49;79.8;757.4;89.6;6.1;-;-
GSB;191609;-;-;60;82.4;754.1;119.7;1.9;-;-
GSB;191610;-;-;50;77.7;755.4;160.0;-0.2;-;-
GSB;191611;-;-;53;79.8;748.5;148.4;-5.6;-;-
GSB;191612;-;-;69;83.6;742.5;295.1;-7.8;-;-
GSB;191701;-;-;55;80.1;739.4;55.3;-11.3;-;-
GSB;191702;-;-;38;71.5;746.9;14.0;-10.0;-;-
GSB;191703;-;-;65;83.0;741.8;149.6;-9.4;-;-
GSB;191704;-;-;65;87.8;746.0;88.5;-6.9;-;-
GSB;191705;-;-;67;86.5;755.4;189.2;2.2;-;-
GSB;191706;-;-;53;81.4;759.6;104.2;5.5;-;-
GSB;191707;-;-;49;80.5;759.4;162.6;7.0;-;-
GSB;191708;-;-;58;79.3;756.5;133.5;5.8;-;-
GSB;191709;-;-;36;74.9;761.4;46.2;6.4;-;-
GSB;191710;-;-;59;79.0;750.2;258.2;-3.2;-;-
GSB;191711;-;-;29;70.8;753.6;91.9;-4.3;-;-
GSB;191712;-;-;53;80.8;747.5;87.1;-10.6;-;-
GSB;191801;-;-;48;73.2;753.0;174.0;-7.6;-;-
GSB;191802;-;-;22;64.2;755.7;72.4;-6.5;-;-
GSB;191803;-;-;46;80.3;748.4;164.4;-7.4;-;-
GSB;191804;-;-;80;92.7;745.5;270.1;-4.6;-;-
GSB;191805;-;-;54;80.5;754.2;94.7;1.6;-;-
GSB;191806;-;-;57;83.2;755.1;249.9;2.1;-;-
GSB;191807;-;-;51;78.0;758.3;80.1;6.6;-;-
GSB;191808;-;-;45;77.6;759.4;99.0;6.6;-;-
GSB;191809;-;-;54;78.7;756.7;207.2;5.1;-;-
GSB;191810;-;-;66;84.1;752.1;231.4;-2.0;-;-
GSB;191811;-;-;50;82.6;751.8;193.0;-5.0;-;-
GSB;191812;-;-;51;78.3;750.8;459.8;-5.0;-;-
GSB;191901;-;-;51;79.7;743.4;91.5;-10.1;-;-
GSB;191902;-;-;51;75.7;742.5;124.0;-9.2;-;-
GSB;191903;-;-;67;86.2;745.0;150.4;-7.7;-;-
GSB;191904;-;-;72;88.0;746.6;175.0;-5.6;-;-
GSB;191905;-;-;46;81.7;754.3;30.0;0.4;-;-
GSB;191906;-;-;54;81.6;759.0;59.8;4.4;-;-
GSB;191907;-;-;62;85.7;755.7;118.1;3.2;-;-
GSB;191908;-;-;31;75.8;761.1;23.1;8.3;-;-
GSB;191909;-;-;50;81.6;758.8;73.7;5.0;-;-
GSB;191910;-;-;56;82.9;751.5;157.8;-4.3;-;-
GSB;191911;-;-;74;87.5;743.8;232.0;-8.6;-;-
GSB;191912;-;-;73;83.7;748.5;242.8;-7.4;-;-
GSB;192001;-;-;60;78.2;751.0;381.6;-6.4;-;-
GSB;192002;-;-;39;69.3;757.2;42.1;-5.4;-;-
GSB;192003;-;-;56;80.3;750.8;246.3;-3.9;-;-
GSB;192004;-;-;71;84.8;748.8;258.0;-3.1;-;-
GSB;192005;-;-;60;81.5;758.6;99.3;3.9;-;-
GSB;192006;-;-;65;84.3;755.4;132.0;4.0;-;-
GSB;192007;-;-;54;76.3;758.9;94.7;7.0;-;-
GSB;192008;-;-;52;83.1;757.5;114.6;5.4;-;-
GSB;192009;-;-;65;87.1;757.5;281.6;3.7;-;-
GSB;192010;-;-;72;91.5;752.8;86.6;-0.3;-;-
GSB;192011;-;-;45;78.9;754.6;93.7;-3.7;-;-
GSB;192012;-;-;52;81.6;748.5;73.9;-6.7;-;-
GSB;192101;-;-;44;76.0;753.2;99.4;-5.5;-;-
GSB;192102;-;-;27;68.0;751.1;40.7;-8.3;-;-
GSB;192103;-;-;44;78.6;753.3;89.8;-5.4;-;-
GSB;192104;-;-;72;84.4;747.8;175.4;-4.9;-;-
GSB;192105;-;-;76;81.8;753.1;127.3;1.8;-;-
GSB;192106;-;-;55;76.6;756.7;134.7;4.8;-;-
GSB;192107;-;-;45;71.7;760.5;115.5;8.9;-;-
GSB;192108;-;-;57;77.2;757.1;156.6;6.7;-;-
GSB;192109;-;-;38;71.7;760.3;67.9;6.7;-;-
GSB;192110;-;-;21;68.4;760.6;41.7;4.1;-;-
GSB;192111;-;-;39;69.8;750.3;80.1;-5.4;-;-
GSB;192112;-;-;44;68.1;751.1;76.0;-6.2;-;-
GSB;192201;-;-;64;80.6;743.0;267.8;-10.2;-;-
GSB;192202;-;-;50;70.7;748.7;189.6;-6.7;-;-
GSB;192203;-;-;68;79.9;746.1;248.8;-5.6;-;-
GSB;192204;-;-;87;84.8;744.3;441.8;-5.6;-;-
GSB;192205;-;-;43;71.9;758.6;63.2;2.8;-;-
GSB;192206;-;-;64;78.5;756.0;135.6;4.5;-;-
GSB;192207;-;-;55;74.9;757.6;196.9;5.8;-;-
GSB;192208;-;-;49;73.9;758.2;158.6;7.7;-;-
GSB;192209;-;-;67;81.1;753.1;213.8;1.9;-;-
GSB;192210;-;-;65;77.7;749.4;157.2;-1.2;-;-
GSB;192211;-;-;43;68.3;752.5;174.0;-6.0;-;-
GSB;192212;-;-;52;75.6;748.3;229.0;-7.6;-;-
GSB;192301;-;-;51;76.8;750.1;136.4;-9.5;-;-
GSB;192302;-;-;64;80.6;743.5;252.5;-7.0;-;-
GSB;192303;-;-;61;84.0;748.5;116.2;-6.7;-;-
GSB;192304;-;-;72;87.5;745.0;177.1;-3.7;-;-
GSB;192305;-;-;56;78.7;753.7;195.5;1.0;-;-
GSB;192306;-;-;70;83.3;754.9;115.5;1.2;-;-
GSB;192307;-;-;41;72.3;761.1;41.4;9.0;-;-
GSB;192308;-;-;33;67.0;759.6;133.5;9.3;-;-
GSB;192309;-;-;50;78.4;758.5;108.0;3.6;-;-
GSB;192310;-;-;67;79.6;754.1;204.2;1.9;-;-
GSB;192311;-;-;70;84.8;745.8;271.3;-5.5;-;-
GSB;192312;-;-;67;71.3;745.1;272.4;-9.4;-;-
GSB;192401;-;-;41;62.2;748.3;78.7;-8.1;-;-
GSB;192402;-;-;41;68.6;741.7;120.0;-10.7;-;-
GSB;192403;-;-;49;69.4;745.3;65.8;-6.3;-;-
GSB;192404;-;-;72;78.7;747.6;236.7;-3.3;-;-
GSB;192405;-;-;65;80.5;755.0;201.8;2.6;-;-
GSB;192406;-;-;58;82.6;755.7;187.4;4.7;-;-
GSB;192407;-;-;55;78.5;757.2;154.2;7.2;-;-
GSB;192408;-;-;58;82.6;754.8;181.0;3.8;-;-
GSB;192409;-;-;57;83.1;755.7;155.2;4.1;-;-
GSB;192410;-;-;54;80.6;754.6;243.0;-0.4;-;-
GSB;192411;-;-;38;70.6;753.7;29.1;-2.7;-;-
GSB;192412;-;-;35;69.1;753.2;91.4;-6.1;-;-
GSB;192501;-;-;38;63.7;759.8;36.9;-5.2;-;-
GSB;192502;-;-;50;81.0;745.8;91.5;-8.6;-;-
GSB;192503;-;-;62;85.6;744.8;182.6;-9.4;-;-
GSB;192504;-;-;77;87.0;746.9;285.0;-4.1;-;-
GSB;192505;-;-;69;84.1;750.9;180.8;0.7;-;-
GSB;192506;-;-;53;78.4;755.6;67.4;5.3;-;-
GSB;192507;-;-;68;83.5;755.9;136.6;5.9;-;-
GSB;192508;-;-;-;-;-;230.9;6.3;-;-
GSB;192509;-;-;-;-;-;188.5;1.5;-;-
GSB;192510;-;-;-;-;-;52.0;0.6;-;-
GSB;192511;-;-;-;-;-;150.6;-6.2;-;-
GSB;192512;-;-;-;-;-;328.8;-8.9;-;-
GSB;192601;-;-;-;-;-;210.4;-9.0;-;-
GSB;192602;-;-;-;-;-;199.2;-4.7;-;-
GSB;192603;-;-;-;-;-;160.5;-6.3;-;-
GSB;192604;-;-;-;-;-;234.5;-3.1;-;-
GSB;192605;-;-;-;-;-;265.4;-1.8;-;-
GSB;192606;-;-;-;-;-;149.6;1.2;-;-
GSB;192607;-;-;-;-;-;152.9;4.8;-;-
GSB;192608;-;-;-;-;-;126.6;7.5;-;-
GSB;192609;-;-;-;-;-;60.5;5.8;-;-
GSB;192610;-;-;-;-;-;272.7;-0.1;-;-
GSB;192611;-;-;-;-;-;295.9;-3.9;-;-
