stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx;ure200m0
ENG;186401;-;-;-;903.4;49.2;-6.7;-;-;-;-
ENG;186402;-;-;-;893.7;71.1;-3.4;-;-;-;-
ENG;186403;-;-;-;890.6;64.2;1.8;-;-;-;-
ENG;186404;-;-;-;898.9;165.8;3.9;-;-;-;-
ENG;186405;-;-;-;897.7;251.1;9.7;-;-;-;-
ENG;186406;-;-;-;900.4;268.2;11.8;-;-;-;-
ENG;186407;-;-;-;901.5;260.3;13.9;-;-;-;-
ENG;186408;-;-;-;902.3;133.5;12.6;-;-;-;-
ENG;186409;-;-;-;902.0;132.2;10.2;-;-;-;-
ENG;186410;-;-;-;893.9;89.6;5.3;-;-;-;-
ENG;186411;-;-;-;893.9;81.6;0.4;-;-;-;-
ENG;186412;-;-;-;897.0;3.7;-4.4;-;-;-;-
ENG;186501;-;-;-;889.0;83.8;-1.5;-;-;-;-
ENG;186502;-;-;-;893.2;81.8;-4.6;-;-;-;-
ENG;186503;-;-;-;889.5;111.2;-4.3;-;-;-;-
ENG;186504;-;-;-;902.8;2.6;8.3;-;-;-;-
ENG;186505;-;-;-;901.1;121.8;12.6;-;-;-;-
ENG;186506;-;-;-;903.4;152.2;12.8;-;-;-;-
ENG;186507;-;-;-;902.4;274.2;16.0;-;-;-;-
ENG;186508;-;-;-;900.2;288.1;13.0;-;-;-;-
ENG;186509;-;-;-;907.9;4.0;12.8;-;-;-;-
ENG;186510;-;-;-;893.0;145.6;7.1;-;-;-;-
ENG;186511;-;-;-;898.3;78.2;2.6;-;-;-;-
ENG;186512;-;-;-;905.0;17.8;-2.8;-;-;-;-
ENG;186601;-;-;-;901.6;65.8;-0.3;-;-;-;-
ENG;186602;-;-;-;895.1;139.7;1.0;-;-;-;-
ENG;186603;-;-;-;888.9;109.4;1.1;-;-;-;-
ENG;186604;-;-;-;897.6;134.3;6.5;-;-;-;-
ENG;186605;-;-;-;897.5;165.6;7.3;-;-;-;-
ENG;186606;-;-;-;901.0;113.2;14.2;-;-;-;-
ENG;186607;-;-;-;900.3;219.0;14.4;-;-;-;-
ENG;186608;-;-;-;898.8;369.7;12.1;-;-;-;-
ENG;186609;-;-;-;899.0;181.2;11.7;-;-;-;-
ENG;186610;-;-;-;901.6;26.2;6.6;-;-;-;-
ENG;186611;-;-;-;898.7;209.2;1.0;-;-;-;-
ENG;186612;-;-;-;901.7;118.7;0.5;-;-;-;-
ENG;186701;-;-;-;890.0;189.7;-2.7;-;-;-;-
ENG;186702;-;-;-;904.8;98.0;2.7;-;-;-;-
ENG;186703;-;-;-;890.3;153.5;1.6;-;-;-;-
ENG;186704;-;-;-;897.5;249.8;6.1;-;-;-;-
ENG;186705;-;-;-;898.1;179.5;10.2;-;-;-;-
ENG;186706;-;-;-;901.5;218.6;13.2;-;-;-;-
ENG;186707;-;-;-;900.8;82.1;13.9;-;-;-;-
ENG;186708;-;-;-;902.2;182.4;14.8;-;-;-;-
ENG;186709;-;-;-;903.9;138.6;12.3;-;-;-;-
ENG;186710;-;-;-;899.1;226.1;4.0;-;-;-;-
ENG;186711;-;-;-;903.4;43.0;-0.6;-;-;-;-
ENG;186712;-;-;-;894.7;166.0;-4.9;-;-;-;-
ENG;186801;-;-;-;895.9;90.1;-5.9;-;-;-;-
ENG;186802;-;-;-;905.4;17.8;-0.9;-;-;-;-
ENG;186803;-;-;-;898.2;208.3;-0.5;-;-;-;-
ENG;186804;-;-;-;897.9;133.0;4.2;-;-;-;-
ENG;186805;-;-;-;901.8;77.2;15.0;-;-;-;-
ENG;186806;-;-;-;903.3;211.7;14.8;-;-;-;-
ENG;186807;-;-;-;901.2;222.9;14.8;-;-;-;-
ENG;186808;-;-;-;901.5;185.2;14.6;-;-;-;-
ENG;186809;-;-;-;898.9;134.6;13.0;-;-;-;-
ENG;186810;-;-;-;899.6;285.2;6.6;-;-;-;-
ENG;186811;-;-;-;896.9;55.4;-1.3;-;-;-;-
ENG;186812;-;-;-;895.9;188.7;3.2;-;-;-;-
ENG;186901;-;-;-;903.1;53.2;-4.2;-;-;-;-
ENG;186902;-;-;-;903.7;40.3;3.4;-;-;-;-
ENG;186903;-;-;-;885.6;159.0;-2.5;-;-;-;-
ENG;186904;-;-;-;899.5;109.4;6.3;-;-;-;-
ENG;186905;-;-;-;895.6;146.9;12.0;-;-;-;-
ENG;186906;-;-;-;901.0;206.0;10.5;-;-;-;-
ENG;186907;-;-;-;903.6;172.1;17.0;-;-;-;-
ENG;186908;-;-;-;903.5;291.0;12.7;-;-;-;-
ENG;186909;-;-;-;901.5;118.6;12.3;-;-;-;-
ENG;186910;-;-;-;900.9;135.1;3.6;-;-;-;-
ENG;186911;-;-;-;897.9;145.5;1.3;-;-;-;-
ENG;186912;-;-;-;893.2;107.3;-2.1;-;-;-;-
ENG;187001;-;-;-;-;39.0;-4.9;-;-;-;-
ENG;187002;-;-;-;-;23.6;-2.9;-;-;-;-
ENG;187003;-;-;-;-;87.8;-1.0;-;-;-;-
ENG;187004;-;-;-;-;70.6;5.0;-;-;-;-
ENG;187005;-;-;-;-;58.2;11.4;-;-;-;-
ENG;187006;-;-;-;-;140.5;13.6;-;-;-;-
ENG;187007;-;-;-;-;141.6;16.5;-;-;-;-
ENG;187008;-;-;-;-;288.9;12.1;-;-;-;-
ENG;187009;-;-;-;-;115.5;9.9;-;-;-;-
ENG;187010;-;-;-;-;321.5;6.1;-;-;-;-
ENG;187011;-;-;-;-;144.9;0.6;-;-;-;-
ENG;187012;-;-;-;-;72.4;-6.0;-;-;-;-
ENG;187101;-;-;-;-;43.9;-7.8;-;-;-;-
ENG;187102;-;-;-;-;75.1;-0.7;-;-;-;-
ENG;187103;-;-;-;-;69.8;1.8;-;-;-;-
ENG;187104;-;-;-;-;191.9;6.2;-;-;-;-
ENG;187105;-;-;-;-;114.2;9.1;-;-;-;-
ENG;187106;-;-;-;-;235.3;9.8;-;-;-;-
ENG;187107;-;-;-;-;161.5;15.4;-;-;-;-
ENG;187108;-;-;-;-;234.6;14.2;-;-;-;-
ENG;187109;-;-;-;-;56.3;13.0;-;-;-;-
ENG;187110;-;-;-;-;182.5;4.5;-;-;-;-
ENG;187111;-;-;-;-;84.4;-2.2;-;-;-;-
ENG;187112;-;-;-;-;19.9;-8.9;-;-;-;-
ENG;187201;-;-;-;-;48.8;-1.5;-;-;-;-
ENG;187202;-;-;-;-;58.7;-0.7;-;-;-;-
ENG;187203;-;-;-;-;71.2;2.6;-;-;-;-
ENG;187204;-;-;-;-;123.0;6.3;-;-;-;-
ENG;187205;-;-;-;-;352.5;8.9;-;-;-;-
ENG;187206;-;-;-;-;257.0;12.5;-;-;-;-
ENG;187207;-;-;-;-;188.0;15.2;-;-;-;-
ENG;187208;-;-;-;-;322.2;12.7;-;-;-;-
ENG;187209;-;-;-;-;122.1;11.6;-;-;-;-
ENG;187210;-;-;-;-;237.2;7.9;-;-;-;-
ENG;187211;-;-;-;-;52.1;3.3;-;-;-;-
ENG;187212;-;-;-;-;118.3;2.1;-;-;-;-
ENG;187301;-;-;-;-;20.0;0.0;-;-;-;-
ENG;187302;-;-;-;-;32.1;-2.4;-;-;-;-
ENG;187303;-;-;-;-;73.5;3.8;-;-;-;-
ENG;187304;-;-;-;-;104.7;4.1;-;-;-;-
ENG;187305;-;-;-;-;152.1;7.5;-;-;-;-
ENG;187306;-;-;-;-;162.8;13.2;-;-;-;-
ENG;187307;-;-;-;-;269.1;16.4;-;-;-;-
ENG;187308;-;-;-;-;305.3;15.3;-;-;-;-
ENG;187309;-;-;-;-;185.4;10.8;-;-;-;-
ENG;187310;-;-;-;-;153.9;6.5;-;-;-;-
ENG;187311;-;-;-;-;88.4;1.5;-;-;-;-
ENG;187312;-;-;-;-;58.9;-4.3;-;-;-;-
ENG;187401;-;-;-;-;29.7;-2.3;-;-;-;-
ENG;187402;-;-;-;-;45.5;-2.8;-;-;-;-
ENG;187403;-;-;-;-;56.5;0.4;-;-;-;-
ENG;187404;-;-;-;-;102.6;6.7;-;-;-;-
ENG;187405;-;-;-;-;164.1;6.2;-;-;-;-
ENG;187406;-;-;-;-;302.6;13.9;-;-;-;-
ENG;187407;-;-;-;-;347.0;16.8;-;-;-;-
ENG;187408;-;-;-;-;210.6;12.9;-;-;-;-
ENG;187409;-;-;-;-;87.4;12.9;-;-;-;-
ENG;187410;-;-;-;-;82.6;7.6;-;-;-;-
ENG;187411;-;-;-;-;185.6;-1.3;-;-;-;-
ENG;187412;-;-;-;-;85.1;-5.0;-;-;-;-
ENG;187501;-;-;-;-;159.4;-0.6;-;-;-;-
ENG;187502;-;-;-;-;74.4;-5.6;-;-;-;-
ENG;187503;-;-;-;-;67.1;-0.7;-;-;-;-
ENG;187504;-;-;-;-;32.2;4.8;-;-;-;-
ENG;187505;-;-;-;-;111.6;12.0;-;-;-;-
ENG;187506;-;-;-;-;225.1;13.8;-;-;-;-
ENG;187507;-;-;-;-;255.6;13.7;-;-;-;-
ENG;187508;-;-;-;-;217.2;15.4;-;-;-;-
ENG;187509;-;-;-;-;218.5;12.4;-;-;-;-
ENG;187510;-;-;-;-;255.3;5.2;-;-;-;-
ENG;187511;-;-;-;-;161.4;0.5;-;-;-;-
ENG;187512;-;-;-;-;27.6;-5.4;-;-;-;-
ENG;187601;-;-;-;-;53.6;-3.5;-;-;-;-
ENG;187602;-;-;-;-;165.8;-0.3;-;-;-;-
ENG;187603;-;-;-;-;187.9;1.7;-;-;-;-
ENG;187604;-;-;-;-;134.1;5.6;-;-;-;-
ENG;187605;-;-;-;-;113.2;6.4;-;-;-;-
ENG;187606;-;-;-;-;219.8;13.2;-;-;-;-
ENG;187607;-;-;-;-;176.6;15.4;-;-;-;-
ENG;187608;-;-;-;-;149.7;14.7;-;-;-;-
ENG;187609;-;-;-;-;183.8;10.0;-;-;-;-
ENG;187610;-;-;-;-;26.5;8.7;-;-;-;-
ENG;187611;-;-;-;-;121.2;0.2;-;-;-;-
ENG;187612;-;-;-;-;59.2;1.4;-;-;-;-
ENG;187701;-;-;-;-;69.5;0.4;-;-;-;-
ENG;187702;-;-;-;-;171.3;0.5;-;-;-;-
ENG;187703;-;-;-;-;140.6;-0.1;-;-;-;-
ENG;187704;-;-;-;-;156.6;5.3;-;-;-;-
ENG;187705;-;-;-;-;157.9;7.5;-;-;-;-
ENG;187706;-;-;-;-;210.3;15.9;-;-;-;-
ENG;187707;-;-;-;-;352.3;14.1;-;-;-;-
ENG;187708;-;-;-;-;235.5;15.5;-;-;-;-
ENG;187709;-;-;-;-;107.3;9.0;-;-;-;-
ENG;187710;-;-;-;-;104.5;4.4;-;-;-;-
ENG;187711;-;-;-;-;123.5;2.8;-;-;-;-
ENG;187712;-;-;-;-;132.8;-2.5;-;-;-;-
ENG;187801;-;-;-;-;103.1;-5.1;-;-;-;-
ENG;187802;-;-;-;-;28.0;-1.1;-;-;-;-
ENG;187803;-;-;-;-;157.7;0.0;-;-;-;-
ENG;187804;-;-;-;-;154.0;5.2;-;-;-;-
ENG;187805;-;-;-;-;200.5;11.3;-;-;-;-
ENG;187806;-;-;-;-;336.8;13.0;-;-;-;-
ENG;187807;-;-;-;-;322.5;13.7;-;-;-;-
ENG;187808;-;-;-;-;273.0;14.2;-;-;-;-
ENG;187809;-;-;-;-;210.4;10.8;-;-;-;-
ENG;187810;-;-;-;-;140.5;7.6;-;-;-;-
ENG;187811;-;-;-;-;94.9;-0.2;-;-;-;-
ENG;187812;-;-;-;-;118.7;-4.8;-;-;-;-
ENG;187901;-;-;-;-;64.3;-2.3;-;-;-;-
ENG;187902;-;-;-;-;91.6;-0.2;-;-;-;-
ENG;187903;-;-;-;-;31.7;2.3;-;-;-;-
ENG;187904;-;-;-;-;209.8;3.8;-;-;-;-
ENG;187905;-;-;-;-;197.9;5.8;-;-;-;-
ENG;187906;-;-;-;-;199.6;13.6;-;-;-;-
ENG;187907;-;-;-;-;233.6;12.3;-;-;-;-
ENG;187908;-;-;-;-;242.0;15.8;-;-;-;-
ENG;187909;-;-;-;-;179.8;11.0;-;-;-;-
ENG;187910;-;-;-;-;121.0;4.9;-;-;-;-
ENG;187911;-;-;-;-;163.8;-1.8;-;-;-;-
ENG;187912;-;-;-;-;38.7;-7.3;-;-;-;-
ENG;188001;-;-;-;-;37.2;-6.9;-;-;-;-
ENG;188002;-;-;-;-;38.2;-0.1;-;-;-;-
ENG;188003;-;-;-;-;45.7;3.7;-;-;-;-
ENG;188004;-;-;-;-;140.0;6.4;-;-;-;-
ENG;188005;-;-;-;-;147.0;8.3;-;-;-;-
ENG;188006;-;-;-;-;288.4;11.7;-;-;-;-
ENG;188007;-;-;-;-;235.2;15.7;-;-;-;-
ENG;188008;-;-;-;-;216.8;13.4;-;-;-;-
ENG;188009;-;-;-;-;125.3;11.5;-;-;-;-
ENG;188010;-;-;-;-;335.5;7.2;-;-;-;-
ENG;188011;-;-;-;-;43.3;2.1;-;-;-;-
ENG;188012;-;-;-;-;121.4;2.0;-;-;-;-
ENG;188101;-;-;-;-;35.1;-5.8;-;-;-;-
ENG;188102;-;-;-;-;77.2;0.0;-;-;-;-
ENG;188103;-;-;-;-;103.4;2.8;-;-;-;-
ENG;188104;-;-;-;-;159.6;5.0;-;-;-;-
ENG;188105;-;-;-;-;139.7;8.9;-;-;-;-
ENG;188106;-;-;-;-;286.9;12.3;-;-;-;-
ENG;188107;-;-;-;-;232.4;17.1;-;-;-;-
ENG;188108;-;-;-;-;327.7;14.9;-;-;-;-
ENG;188109;-;-;-;-;305.3;9.9;-;-;-;-
ENG;188110;-;-;-;-;117.3;3.2;-;-;-;-
ENG;188111;-;-;-;-;27.5;3.3;-;-;-;-
ENG;188112;-;-;-;-;58.5;-1.9;-;-;-;-
ENG;188201;-;-;-;-;25.9;-1.9;-;-;-;-
ENG;188202;-;-;-;-;28.7;-2.0;-;-;-;-
ENG;188203;-;-;-;-;54.5;3.3;-;-;-;-
ENG;188204;-;-;-;-;99.0;5.3;-;-;-;-
ENG;188205;-;-;-;-;139.2;10.0;-;-;-;-
ENG;188206;-;-;-;-;307.2;12.2;-;-;-;-
ENG;188207;-;-;-;-;241.0;13.0;-;-;-;-
ENG;188208;-;-;-;-;222.5;12.5;-;-;-;-
ENG;188209;-;-;-;-;386.2;9.1;-;-;-;-
ENG;188210;-;-;-;-;277.8;7.3;-;-;-;-
ENG;188211;-;-;-;-;147.6;2.4;-;-;-;-
ENG;188212;-;-;-;-;175.5;-0.2;-;-;-;-
ENG;188301;-;-;-;-;55.6;-0.5;-;-;-;-
ENG;188302;-;-;-;-;32.7;-0.1;-;-;-;-
ENG;188303;-;-;-;-;76.1;-2.3;-;-;-;-
ENG;188304;-;-;-;-;61.6;4.5;-;-;-;-
ENG;188305;-;-;-;-;131.8;10.1;-;-;-;-
ENG;188306;-;-;-;-;301.3;12.3;-;-;-;-
ENG;188307;-;-;-;-;244.2;13.4;-;-;-;-
ENG;188308;-;-;-;-;171.2;13.6;-;-;-;-
ENG;188309;-;-;-;-;174.3;10.5;-;-;-;-
ENG;188310;-;-;-;-;146.0;5.2;-;-;-;-
ENG;188311;-;-;-;-;82.7;1.3;-;-;-;-
ENG;188312;-;-;-;-;131.9;-3.5;-;-;-;-
ENG;188401;-;-;-;-;59.2;-0.5;-;-;-;-
ENG;188402;-;-;-;-;43.0;0.5;-;-;-;-
ENG;188403;-;-;-;-;29.9;2.6;-;-;-;-
ENG;188404;-;-;-;-;63.2;4.6;-;-;-;-
ENG;188405;-;-;-;-;125.1;11.2;-;-;-;-
ENG;188406;-;-;-;-;280.0;9.9;-;-;-;-
ENG;188407;-;-;-;-;233.9;15.5;-;-;-;-
ENG;188408;-;-;-;-;266.6;14.6;-;-;-;-
ENG;188409;-;-;-;-;167.6;11.2;-;-;-;-
ENG;188410;-;-;-;-;73.9;5.0;-;-;-;-
ENG;188411;-;-;-;-;38.7;-0.9;-;-;-;-
ENG;188412;-;-;-;-;89.5;-1.6;-;-;-;-
ENG;188501;-;-;-;-;20.5;-6.3;-;-;-;-
ENG;188502;-;-;-;-;72.5;1.6;-;-;-;-
ENG;188503;-;-;-;-;57.6;1.2;-;-;-;-
ENG;188504;-;-;-;-;68.2;6.4;-;-;-;-
ENG;188505;-;-;-;-;178.9;7.7;-;-;-;-
ENG;188506;-;-;-;-;98.9;14.6;-;-;-;-
ENG;188507;-;-;-;-;221.5;15.7;-;-;-;-
ENG;188508;-;-;-;-;219.0;13.7;-;-;-;-
ENG;188509;-;-;-;-;258.8;10.5;-;-;-;-
ENG;188510;-;-;-;-;218.9;4.4;-;-;-;-
ENG;188511;-;-;-;-;115.0;2.1;-;-;-;-
ENG;188512;-;-;-;-;114.9;-3.0;-;-;-;-
ENG;188601;-;-;-;-;66.7;-3.9;-;-;-;-
ENG;188602;-;-;-;-;56.0;-4.8;-;-;-;-
ENG;188603;-;-;-;-;61.4;-0.4;-;-;-;-
ENG;188604;-;-;-;-;152.5;6.4;-;-;-;-
ENG;188605;-;-;-;-;147.8;10.2;-;-;-;-
ENG;188606;-;-;-;-;328.3;11.2;-;-;-;-
ENG;188607;-;-;-;-;327.9;15.2;-;-;-;-
ENG;188608;-;-;-;-;357.5;13.9;-;-;-;-
ENG;188609;-;-;-;-;113.6;12.6;-;-;-;-
ENG;188610;-;-;-;-;146.5;7.8;-;-;-;-
ENG;188611;-;-;-;-;157.0;1.4;-;-;-;-
ENG;188612;-;-;-;-;101.6;-1.5;-;-;-;-
ENG;188701;-;-;-;-;19.8;-5.6;-;-;-;-
ENG;188702;-;-;-;-;12.5;-3.7;-;-;-;-
ENG;188703;-;-;-;-;113.2;-0.8;-;-;-;-
ENG;188704;-;-;-;-;96.6;4.6;-;-;-;-
ENG;188705;-;-;-;-;181.2;7.4;-;-;-;-
ENG;188706;-;-;-;-;93.6;14.6;-;-;-;-
ENG;188707;-;-;-;-;250.2;16.3;-;-;-;-
ENG;188708;-;-;-;-;246.8;13.8;-;-;-;-
ENG;188709;-;-;-;-;194.6;9.8;-;-;-;-
ENG;188710;-;-;-;-;104.2;2.2;-;-;-;-
ENG;188711;-;-;-;-;41.0;1.3;-;-;-;-
ENG;188712;-;-;-;-;162.3;-3.7;-;-;-;-
ENG;188801;-;-;-;-;51.8;-4.8;-;-;-;-
ENG;188802;-;-;-;-;87.4;-3.2;-;-;-;-
ENG;188803;-;-;-;-;107.5;0.0;-;-;-;-
ENG;188804;-;-;-;-;126.8;3.2;-;-;-;-
ENG;188805;-;-;-;-;117.6;10.8;-;-;-;-
ENG;188806;-;-;-;-;233.6;13.5;-;-;-;-
ENG;188807;-;-;-;-;401.1;12.7;-;-;-;-
ENG;188808;-;-;-;-;373.8;12.7;-;-;-;-
ENG;188809;-;-;-;-;339.6;11.1;-;-;-;-
ENG;188810;-;-;-;-;107.3;3.4;-;-;-;-
ENG;188811;-;-;-;-;48.7;2.4;-;-;-;-
ENG;188812;-;-;-;-;8.5;0.5;-;-;-;-
ENG;188901;-;-;-;-;32.5;-4.8;-;-;-;-
ENG;188902;-;-;-;-;176.9;-4.1;-;-;-;-
ENG;188903;-;-;-;-;96.4;-1.8;-;-;-;-
ENG;188904;-;-;-;-;93.2;3.8;-;-;-;-
ENG;188905;-;-;-;-;180.3;11.1;-;-;-;-
ENG;188906;-;-;-;-;304.6;14.2;-;-;-;-
ENG;188907;-;-;-;-;331.5;14.0;-;-;-;-
ENG;188908;-;-;-;-;220.2;13.2;-;-;-;-
ENG;188909;-;-;-;-;180.5;9.1;-;-;-;-
ENG;188910;-;-;-;-;247.6;5.6;-;-;-;-
ENG;188911;-;-;-;-;65.7;1.5;-;-;-;-
ENG;188912;-;-;-;-;40.3;-6.2;-;-;-;-
ENG;189001;-;-;-;-;83.3;0.8;-;-;-;-
ENG;189002;-;-;-;-;6.9;-5.6;-;-;-;-
ENG;189003;-;-;-;-;51.5;0.7;-;-;-;-
ENG;189004;-;-;-;-;141.8;4.4;-;-;-;-
ENG;189005;-;-;-;-;175.9;10.3;-;-;-;-
ENG;189006;-;-;-;-;262.2;11.6;-;-;-;-
ENG;189007;-;-;-;-;259.8;12.6;-;-;-;-
ENG;189008;-;-;-;-;505.0;13.2;-;-;-;-
ENG;189009;-;-;-;-;73.6;10.2;-;-;-;-
ENG;189010;-;-;-;-;176.8;4.2;-;-;-;-
ENG;189011;-;-;-;-;74.8;-0.2;-;-;-;-
ENG;189012;-;-;-;-;16.1;-7.5;-;-;-;-
ENG;189101;-;-;-;-;66.8;-8.9;-;-;-;-
ENG;189102;-;-;-;-;16.4;-4.9;-;-;-;-
ENG;189103;-;-;-;-;97.5;0.8;-;-;-;-
ENG;189104;-;-;-;-;121.8;2.2;-;-;-;-
ENG;189105;-;-;-;-;102.3;9.2;-;-;-;-
ENG;189106;-;-;-;-;242.3;13.0;-;-;-;-
ENG;189107;-;-;-;-;439.3;13.3;-;-;-;-
ENG;189108;-;-;-;-;270.3;12.7;-;-;-;-
ENG;189109;-;-;-;-;187.3;11.0;-;-;-;-
ENG;189110;-;-;-;-;131.7;7.3;-;-;-;-
ENG;189111;-;-;-;-;88.8;0.4;-;-;-;-
ENG;189112;-;-;-;-;176.2;-1.5;-;-;-;-
ENG;189201;-;-;-;-;86.7;-3.8;-;-;-;-
ENG;189202;-;-;-;-;136.5;-0.7;-;-;-;-
ENG;189203;-;-;-;-;52.2;-2.2;-;-;-;-
ENG;189204;-;-;-;-;127.9;4.7;-;-;-;-
ENG;189205;-;-;-;-;76.8;9.5;-;-;-;-
ENG;189206;-;-;-;-;233.1;13.1;-;-;-;-
ENG;189207;-;-;-;-;317.1;14.0;-;-;-;-
ENG;189208;-;-;-;-;225.0;15.1;-;-;-;-
ENG;189209;-;-;-;-;266.0;11.3;-;-;-;-
ENG;189210;-;-;-;-;211.2;5.9;-;-;-;-
ENG;189211;-;-;-;-;24.0;3.0;-;-;-;-
ENG;189212;-;-;-;-;75.6;-4.9;-;-;-;-
ENG;189301;-;-;-;-;79.6;-8.5;-;-;-;-
ENG;189302;-;-;-;-;96.5;-0.4;-;-;-;-
ENG;189303;-;-;-;-;40.0;1.8;-;-;-;-
ENG;189304;-;-;-;-;24.9;8.0;-;-;-;-
ENG;189305;-;-;-;-;255.4;9.0;-;-;-;-
ENG;189306;-;-;-;-;243.7;12.8;-;-;-;-
ENG;189307;-;-;-;-;298.6;14.1;-;-;-;-
ENG;189308;-;-;-;-;79.4;14.7;-;-;-;-
ENG;189309;-;-;-;-;143.3;10.8;-;-;-;-
ENG;189310;-;-;-;-;100.6;7.8;-;-;-;-
ENG;189311;-;-;-;-;153.5;-0.4;-;-;-;-
ENG;189312;-;-;-;-;21.8;-3.3;-;-;-;-
ENG;189401;-;-;-;-;29.1;-4.8;-;-;-;-
ENG;189402;-;-;-;-;85.5;-1.9;-;-;-;-
ENG;189403;-;-;-;-;96.3;1.5;-;-;-;-
ENG;189404;-;-;-;-;95.9;6.9;-;-;-;-
ENG;189405;-;-;-;-;135.1;8.6;-;-;-;-
ENG;189406;-;-;-;-;122.4;12.2;-;-;-;-
ENG;189407;-;-;-;-;201.6;15.0;-;-;-;-
ENG;189408;-;-;-;-;196.0;13.4;-;-;-;-
ENG;189409;-;-;-;-;133.2;9.4;-;-;-;-
ENG;189410;-;-;-;-;104.6;6.0;-;-;-;-
ENG;189411;-;-;-;-;35.9;2.5;-;-;-;-
ENG;189412;-;-;-;-;94.0;-4.0;-;-;-;-
ENG;189501;-;-;-;-;86.2;-7.5;-;-;-;-
ENG;189502;-;-;-;-;57.9;-9.6;-;-;-;-
ENG;189503;-;-;-;-;128.4;-0.3;-;-;-;-
ENG;189504;-;-;-;-;80.8;5.8;-;-;-;-
ENG;189505;-;-;-;-;143.0;9.3;-;-;-;-
ENG;189506;-;-;-;-;163.8;13.1;-;-;-;-
ENG;189507;-;-;-;-;143.7;15.3;-;-;-;-
ENG;189508;-;-;-;-;153.8;13.6;-;-;-;-
ENG;189509;-;-;-;-;11.1;13.3;-;-;-;-
ENG;189510;-;-;-;-;161.4;5.7;-;-;-;-
ENG;189511;-;-;-;-;63.8;4.3;-;-;-;-
ENG;189512;-;-;-;-;177.5;-1.6;-;-;-;-
ENG;189601;-;-;-;-;56.5;-5.4;-;-;-;-
ENG;189602;-;-;-;-;34.7;-2.9;-;-;-;-
ENG;189603;-;-;-;-;240.8;3.0;-;-;-;-
ENG;189604;-;-;-;-;194.4;2.6;-;-;-;-
ENG;189605;-;-;-;-;113.8;7.2;-;-;-;-
ENG;189606;-;-;-;-;152.7;12.8;-;-;-;-
ENG;189607;-;-;-;-;193.2;14.9;-;-;-;-
ENG;189608;-;-;-;-;250.3;11.3;-;-;-;-
ENG;189609;-;-;-;-;172.5;10.2;-;-;-;-
ENG;189610;-;-;-;-;161.0;4.9;-;-;-;-
ENG;189611;-;-;-;-;76.8;-1.5;-;-;-;-
ENG;189612;-;-;-;-;48.8;-1.8;-;-;-;-
ENG;189701;-;-;-;-;49.8;-3.6;-;-;-;-
ENG;189702;-;-;-;-;162.0;1.2;-;-;-;-
ENG;189703;-;-;-;-;107.9;4.0;-;-;-;-
ENG;189704;-;-;-;-;135.6;5.2;-;-;-;-
ENG;189705;-;-;-;-;134.5;7.5;-;-;-;-
ENG;189706;-;-;-;-;150.0;14.4;-;-;-;-
ENG;189707;-;-;-;-;188.9;14.9;-;-;-;-
ENG;189708;-;-;-;-;256.0;14.0;-;-;-;-
ENG;189709;-;-;-;-;324.0;9.4;-;-;-;-
ENG;189710;-;-;-;-;44.3;4.9;-;-;-;-
ENG;189711;-;-;-;-;28.4;1.9;-;-;-;-
ENG;189712;-;-;-;-;47.7;-2.6;-;-;-;-
ENG;189801;-;-;-;-;15.6;0.2;-;-;-;-
ENG;189802;-;-;-;-;193.6;-2.0;-;-;-;-
ENG;189803;-;-;-;-;72.9;0.3;-;-;-;-
ENG;189804;-;-;-;-;127.3;5.1;-;-;-;-
ENG;189805;-;-;-;-;161.1;8.6;-;-;-;-
ENG;189806;-;-;-;-;260.1;11.5;-;-;-;-
ENG;189807;-;-;-;-;259.1;13.1;-;-;-;-
ENG;189808;-;-;-;-;118.4;15.2;-;-;-;-
ENG;189809;-;-;-;-;43.1;12.1;-;-;-;-
ENG;189810;-;-;-;-;142.3;7.6;-;-;-;-
ENG;189811;-;-;-;-;122.8;3.5;-;-;-;-
ENG;189812;-;-;-;-;87.5;-2.6;-;-;-;-
ENG;189901;-;-;-;-;216.9;-0.5;-;-;-;-
ENG;189902;-;-;-;-;21.1;0.0;-;-;-;-
ENG;189903;-;-;-;-;77.1;1.2;-;-;-;-
ENG;189904;-;-;-;-;147.7;4.9;-;-;-;-
ENG;189905;-;-;-;-;178.1;8.7;-;-;-;-
ENG;189906;-;-;-;-;91.0;12.8;-;-;-;-
ENG;189907;-;-;-;-;141.4;14.4;-;-;-;-
ENG;189908;-;-;-;-;97.1;14.8;-;-;-;-
ENG;189909;-;-;-;-;197.2;10.4;-;-;-;-
ENG;189910;-;-;-;-;66.8;7.3;-;-;-;-
ENG;189911;-;-;-;-;19.7;2.8;-;-;-;-
ENG;189912;-;-;-;-;100.0;-4.2;-;-;-;-
ENG;190001;-;-;-;-;171.7;-1.6;-;-;-;-
ENG;190002;-;-;-;-;111.8;1.1;-;-;-;-
ENG;190003;-;-;-;-;118.5;-2.6;-;-;-;-
ENG;190004;-;-;-;-;145.7;4.0;-;-;-;-
ENG;190005;-;-;-;-;148.5;8.3;-;-;-;-
ENG;190006;-;-;-;-;102.5;13.9;-;-;-;-
ENG;190007;-;-;-;-;234.2;15.4;-;-;-;-
ENG;190008;-;-;-;-;187.0;12.9;-;-;-;-
ENG;190009;-;-;-;-;54.0;12.6;-;-;-;-
