stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;ure200m0;sre000m0;tre200m0;tre200mn;tre200mx
SAE;200908;221;0;60;758.9;136.9;79.1;11952;8.5;-0.5;18.0
SAE;200909;181;0;59;757.2;174.5;78.8;11390;4.9;-4.2;15.8
SAE;200910;108;37;71;751.9;201.3;71.4;7874;-0.3;-13.5;11.8
SAE;200911;61;63;73;746.4;208.7;77.8;4679;-2.4;-9.5;7.3
SAE;200912;49;195;76;738.7;263.2;83.8;4281;-8.6;-22.0;1.4
SAE;201001;71;317;63;740.3;178.8;72.1;7403;-9.6;-20.1;-0.8
SAE;201002;108;370;66;735.8;146.4;76.5;7546;-9.2;-20.0;0.2
SAE;201003;165;349;73;746.1;203.7;75.5;10057;-7.3;-21.2;2.8
SAE;201004;225;347;72;750.6;58.6;82.4;11108;-2.9;-12.5;7.6
SAE;201005;202;296;90;748.4;255.0;93.7;4424;-1.0;-8.1;8.1
SAE;201006;247;178;73;753.5;156.3;83.0;9550;4.4;-5.4;12.0
SAE;201007;235;17;66;758.4;321.5;83.1;11829;7.9;-0.9;18.0
SAE;201008;149;1;82;755.0;505.5;90.8;5553;4.9;-4.6;15.4
SAE;201009;162;11;72;752.8;157.2;79.2;8868;2.0;-6.5;11.7
SAE;201010;127;30;52;749.3;100.9;68.0;11517;0.2;-11.0;11.9
SAE;201011;67;92;75;740.9;176.1;81.3;5612;-4.9;-17.9;8.3
SAE;201012;48;258;77;740.1;126.1;76.2;4316;-9.8;-20.9;0.9
SAE;201101;69;307;53;747.1;133.3;65.8;8381;-7.3;-17.7;4.8
SAE;201102;113;321;56;747.9;79.8;60.7;9823;-5.8;-18.2;5.1
SAE;201103;173;361;46;751.0;104.1;65.2;13308;-4.0;-11.8;3.5
SAE;201104;234;297;56;752.7;56.4;75.1;13336;-0.5;-11.4;7.7
SAE;201105;254;203;67;755.3;192.7;80.2;12467;2.4;-6.9;12.2
SAE;201106;223;56;80;755.4;318.8;89.1;7853;4.3;-3.3;16.0
SAE;201107;201;0;80;752.7;304.0;86.8;7802;3.8;-3.8;15.8
SAE;201108;227;0;52;757.1;185.5;76.7;13881;8.0;-2.3;20.5
SAE;201109;172;1;50;757.4;195.8;73.7;12016;6.3;-5.5;15.5
SAE;201110;133;9;42;755.1;238.0;54.5;13192;1.8;-10.1;12.3
SAE;201111;86;0;37;754.2;0.0;46.2;12049;1.4;-5.2;7.9
SAE;201112;37;160;78;746.8;709.7;85.1;3679;-6.4;-17.4;3.9
SAE;201201;56;420;72;748.7;548.4;79.7;4800;-7.7;-15.4;-0.1
SAE;201202;119;557;58;747.3;121.7;73.3;8658;-11.5;-26.5;3.5
SAE;201203;194;581;42;755.9;63.2;63.7;15333;-2.8;-14.5;7.4
SAE;201204;215;575;83;741.2;133.4;81.9;6886;-3.7;-15.1;8.4
SAE;201205;236;490;72;752.2;172.2;82.4;10394;1.3;-10.2;11.7
SAE;201206;251;324;75;754.3;384.7;85.2;9917;5.4;-2.9;17.4
SAE;201207;210;75;78;756.0;157.2;86.9;7330;5.9;-2.1;16.4
SAE;201208;225;0;63;758.4;281.0;75.5;12200;8.4;-2.3;18.5
SAE;201209;183;3;65;754.3;204.7;73.8;11852;4.5;-6.0;13.9
SAE;201210;117;3;61;749.7;264.2;69.1;10601;1.9;-15.0;13.4
SAE;201211;82;58;62;747.3;118.6;66.0;8231;-1.7;-14.6;6.9
SAE;201212;46;243;83;743.7;517.7;80.2;4023;-8.0;-18.8;6.2
SAE;201301;64;349;78;743.3;166.0;73.6;4976;-7.8;-18.9;0.6
SAE;201302;117;535;63;739.6;269.6;81.6;7040;-11.7;-20.2;-1.0
SAE;201303;162;501;76;738.4;131.9;75.5;7154;-6.7;-19.6;1.0
SAE;201304;232;491;69;748.0;134.9;79.9;10818;-1.6;-11.7;6.3
SAE;201305;222;406;84;746.8;401.0;92.0;5566;-1.6;-10.0;7.1
SAE;201306;253;389;76;755.1;373.5;90.8;9369;3.4;-6.3;17.6
SAE;201307;268;156;54;759.5;210.7;80.0;14430;8.1;1.5;18.1
SAE;201308;201;0;66;757.8;165.6;79.4;10465;7.1;-0.1;18.4
SAE;201309;145;3;71;754.2;428.4;79.3;7800;4.1;-5.7;14.6
SAE;201310;107;14;73;753.3;160.6;79.2;8662;2.1;-9.4;10.7
SAE;201311;68;43;71;746.3;281.0;77.4;5919;-4.9;-18.0;5.1
SAE;201312;60;102;43;752.6;99.4;51.1;9939;-3.4;-13.8;5.2
SAE;201401;56;182;73;742.7;160.4;73.2;5415;-5.5;-14.3;3.8
SAE;201402;106;253;74;742.1;143.9;71.7;7441;-6.2;-12.1;3.1
SAE;201403;183;297;51;748.8;69.5;59.6;13861;-3.1;-13.0;5.4
SAE;201404;200;249;77;748.7;88.8;80.7;8183;-1.7;-12.1;6.2
SAE;201405;226;230;82;750.9;237.3;85.8;7452;-0.6;-8.4;8.9
SAE;201406;235;92;74;755.3;214.7;83.9;10366;4.6;-2.3;17.7
SAE;201407;195;0;81;754.5;490.4;86.6;7435;6.0;-2.4;17.9
SAE;201408;156;1;87;753.8;292.4;93.0;4636;4.0;-3.9;13.5
SAE;201409;151;1;67;755.6;133.0;83.7;8239;4.3;-4.7;12.2
SAE;201410;115;10;60;754.3;249.1;73.6;10479;2.9;-9.1;10.7
SAE;201411;72;25;66;747.5;76.4;70.2;7202;0.2;-7.3;6.7
SAE;201412;45;48;76;748.8;222.0;75.6;4647;-6.0;-18.4;3.0
SAE;201501;58;191;71;746.4;376.1;71.3;4990;-7.3;-16.1;3.1
SAE;201502;111;296;52;744.0;143.8;61.0;8999;-7.9;-17.1;1.6
SAE;201503;157;349;64;749.6;295.7;75.2;10321;-5.0;-14.0;2.5
SAE;201504;232;458;62;752.2;239.4;70.7;12580;-2.9;-14.5;6.0
SAE;201505;214;365;85;752.6;234.1;86.5;6852;0.9;-7.2;10.1
SAE;201506;248;212;70;757.3;251.1;84.6;11097;5.3;-2.9;15.6
SAE;201507;258;10;59;758.6;160.2;78.1;13491;9.5;-0.3;20.0
SAE;201508;211;0;58;757.8;104.6;78.6;12359;8.7;-0.1;18.1
SAE;201509;144;2;70;753.5;170.7;81.4;7921;1.7;-4.3;11.9
SAE;201510;129;7;56;751.8;101.8;72.2;11412;0.5;-8.4;9.6
SAE;201511;75;24;60;753.7;212.3;65.8;8549;-1.1;-15.0;11.0
SAE;201512;65;82;41;759.6;75.6;53.6;10876;-0.4;-8.9;5.7
SAE;201601;54;203;78;745.0;437.1;78.6;3892;-6.9;-19.6;4.4
SAE;201602;91;351;83;743.2;323.1;75.7;5355;-6.7;-14.9;3.8
SAE;201603;171;411;62;743.9;180.6;70.9;9896;-7.0;-15.5;3.7
SAE;201604;219;389;76;746.4;192.0;78.3;8584;-3.0;-13.4;6.9
SAE;201605;236;421;74;749.6;490.4;82.9;8765;-0.1;-9.5;8.9
SAE;201606;210;264;86;753.7;349.1;92.0;5200;3.8;-2.2;17.4
SAE;201607;238;66;72;758.5;276.0;87.0;9519;6.9;-2.9;16.8
SAE;201608;217;0;61;759.6;230.8;80.4;11634;7.2;-3.0;17.2
SAE;201609;170;0;54;757.7;169.4;78.8;10665;5.5;-0.7;13.8
SAE;201610;109;3;69;753.3;109.6;75.9;7386;-0.8;-8.7;9.5
SAE;201611;60;44;74;747.7;166.0;70.3;4787;-3.7;-13.9;5.3
SAE;201612;73;27;30;758.0;15.9;47.7;12199;-2.7;-9.8;4.7
SAE;201701;77;122;50;747.5;347.4;57.6;8888;-9.1;-22.2;-0.9
SAE;201702;112;229;60;748.1;180.1;67.8;8455;-5.0;-12.7;2.2
SAE;201703;172;289;62;750.1;418.5;68.7;11561;-2.6;-12.1;5.0
SAE;201704;220;222;68;750.6;183.8;78.7;9395;-3.8;-14.4;4.5
SAE;201705;262;243;68;753.5;204.2;79.7;10628;1.8;-8.0;12.4
SAE;201706;237;62;74;756.2;247.2;85.4;9394;6.8;-3.8;16.5
SAE;201707;211;0;79;756.8;370.1;86.0;8568;6.9;-0.8;16.7
SAE;201708;218;0;67;758.8;242.5;80.2;11240;8.4;-0.7;18.0
SAE;201709;139;6;81;752.7;254.7;87.5;6084;0.9;-5.2;8.8
SAE;201710;127;12;56;756.5;255.8;67.3;10332;1.6;-9.6;12.6
SAE;201711;72;68;68;747.7;314.3;74.9;6333;-4.9;-14.7;4.8
SAE;201712;55;282;68;745.4;518.4;76.1;6464;-7.8;-17.3;3.4
SAE;201801;59;406;-;746.3;573.9;78.7;5913;-5.2;-14.1;2.0
SAE;201802;119;532;-;740.1;197.5;74.7;7569;-11.2;-26.0;-0.6
SAE;201803;152;579;-;737.1;227.8;82.8;4674;-6.7;-16.9;1.3
SAE;201804;241;533;-;750.2;72.5;66.2;13524;0.9;-10.1;9.2
SAE;201805;262;354;-;752.4;85.7;82.5;11857;3.4;-4.0;11.7
SAE;201806;251;125;-;755.6;153.1;85.1;10275;5.4;-2.3;13.7
SAE;201807;242;3;-;757.3;64.8;81.7;12134;7.8;1.9;16.3
SAE;201808;195;0;-;758.6;253.1;82.2;8957;8.1;-4.9;17.0
SAE;201809;191;0;-;758.9;193.9;75.4;12464;5.7;-6.4;13.7
SAE;201810;132;2;-;753.5;77.1;64.8;12658;2.6;-7.6;10.2
SAE;201811;86;2;-;749.5;25.2;66.5;9860;-1.4;-11.8;8.1
SAE;201812;46;81;-;750.3;648.5;75.1;4841;-5.6;-14.9;2.7
