stn;time;gre000m0;hto000m0;nto000m0;prestam0;ure200m0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx
NEU;186401;-;-;-;-;-;23.1;-4.8;-;-;-
NEU;186402;-;-;-;-;-;24.4;0.3;-;-;-
NEU;186403;-;-;-;-;-;71.1;5.8;-;-;-
NEU;186404;-;-;-;-;-;35.0;9.0;-;-;-
NEU;186405;-;-;-;-;-;73.2;14.1;-;-;-
NEU;186406;-;-;-;-;-;195.9;15.7;-;-;-
NEU;186407;-;-;-;-;-;33.8;19.2;-;-;-
NEU;186408;-;-;-;-;-;52.3;17.6;-;-;-
NEU;186409;-;-;-;-;-;73.7;13.9;-;-;-
NEU;186410;-;-;-;-;-;59.3;8.0;-;-;-
NEU;186411;-;-;-;-;-;83.0;3.7;-;-;-
NEU;186412;-;-;-;-;-;11.0;-2.5;-;-9.1;3.1
NEU;186501;-;-;-;-;-;105.3;1.3;-;-7.2;12.3
NEU;186502;-;-;-;-;-;85.4;-0.9;-;-13.4;8.2
NEU;186503;-;-;-;-;-;43.5;0.4;-;-9.7;8.5
NEU;186504;-;-;-;-;-;12.5;13.8;-;-2.6;27.2
NEU;186505;-;-;-;-;-;65.2;16.1;-;4.2;28.0
NEU;186506;-;-;-;-;-;39.1;18.1;-;5.1;30.8
NEU;186507;-;-;-;-;-;90.6;20.3;-;6.2;33.0
NEU;186508;-;-;-;-;-;122.3;16.9;-;5.2;28.4
NEU;186509;-;-;-;-;-;0.0;18.0;-;6.4;28.5
NEU;186510;-;-;-;-;-;184.8;10.7;-;1.7;22.5
NEU;186511;-;-;-;-;-;68.8;5.3;-;-4.7;16.3
NEU;186512;-;-;-;-;-;14.3;-0.8;-;-8.4;7.0
NEU;186601;-;-;-;-;-;66.6;2.8;-;-3.6;11.2
NEU;186602;-;-;-;-;-;136.0;4.6;-;-4.2;13.2
NEU;186603;-;-;-;-;-;137.5;4.7;-;-3.6;16.2
NEU;186604;-;-;-;-;-;65.4;10.3;-;-1.2;23.5
NEU;186605;-;-;-;-;-;148.8;11.2;-;-0.7;23.5
NEU;186606;-;-;-;-;-;30.5;18.7;-;6.1;30.4
NEU;186607;-;-;-;-;-;61.3;18.6;-;7.2;32.6
NEU;186608;-;-;-;-;-;144.2;16.0;-;5.8;26.0
NEU;186609;-;-;-;-;-;70.4;15.2;-;5.4;25.6
NEU;186610;-;-;-;-;-;50.9;10.1;-;0.5;22.6
NEU;186611;-;-;-;-;-;87.5;4.9;-;-5.8;15.2
NEU;186612;-;-;-;-;-;89.3;3.1;-;-6.5;10.1
NEU;186701;-;-;-;-;-;155.4;0.0;-;-10.2;9.1
NEU;186702;-;-;-;-;-;42.7;5.8;-;-1.9;12.0
NEU;186703;-;-;-;-;-;130.2;4.6;-;-6.3;15.7
NEU;186704;-;-;-;-;-;148.8;9.1;-;-1.0;20.3
NEU;186705;-;-;-;-;-;61.7;13.6;-;-2.1;27.8
NEU;186706;-;-;-;-;-;155.0;16.9;-;2.9;28.8
NEU;186707;-;-;-;-;-;38.5;17.6;-;5.8;31.3
NEU;186708;-;-;-;-;-;62.1;19.2;-;6.5;32.0
NEU;186709;-;-;-;-;-;68.3;15.9;-;1.2;28.5
NEU;186710;-;-;-;-;-;106.1;7.6;-;-0.1;16.2
NEU;186711;-;-;-;-;-;9.0;2.5;-;-8.4;14.1
NEU;186712;-;-;-;-;-;33.5;-0.9;-;-;-
NEU;186801;-;-;-;959.0;-;46.4;-1.2;-;-12.9;10.2
NEU;186802;-;-;-;967.8;-;5.3;3.4;-;-4.7;13.8
NEU;186803;-;-;-;959.4;-;77.0;3.9;-;-5.7;13.3
NEU;186804;-;-;-;958.9;-;62.1;8.3;-;-2.0;21.3
NEU;186805;-;-;-;960.6;-;19.5;18.7;-;5.0;32.2
NEU;186806;-;-;-;962.8;-;37.5;18.9;-;6.0;31.0
NEU;186807;-;-;-;960.3;-;82.0;19.9;-;7.0;33.2
NEU;186808;-;-;-;960.5;-;99.9;18.9;-;7.3;31.6
NEU;186809;-;-;-;957.9;-;137.6;17.1;-;7.8;28.6
NEU;186810;-;-;-;960.6;-;69.8;9.8;-;-1.9;17.3
NEU;186811;-;-;-;-;-;51.2;2.1;-;-5.1;12.7
NEU;186812;-;-;-;957.1;-;154.6;6.0;-;-1.2;16.2
NEU;186901;-;-;-;965.9;-;32.5;0.0;-;-13.5;11.0
NEU;186902;-;-;-;965.5;-;24.6;4.9;-;-2.1;13.7
NEU;186903;-;-;-;947.2;-;70.3;1.7;-;-8.8;10.5
NEU;186904;-;-;-;959.8;-;20.0;11.3;-;-2.1;23.8
NEU;186905;-;-;-;955.0;-;139.7;14.8;-;2.6;24.2
NEU;186906;-;-;-;961.1;-;61.2;15.1;-;3.6;28.8
NEU;186907;-;-;-;962.4;-;81.5;21.2;-;8.6;33.1
NEU;186908;-;-;-;963.1;-;46.4;17.7;-;5.9;30.4
NEU;186909;-;-;-;961.1;-;66.6;15.4;-;5.3;25.0
NEU;186910;-;-;-;962.4;-;39.7;7.7;-;-9.0;21.7
NEU;186911;-;-;-;960.0;-;109.5;4.8;-;-5.9;11.8
NEU;186912;-;-;-;955.7;-;57.1;-0.2;-;-12.2;10.6
NEU;187001;-;-;-;-;-;27.4;-0.5;-;-11.0;9.7
NEU;187002;-;-;-;-;-;25.4;-1.3;-;-13.3;10.9
NEU;187003;-;-;-;-;-;67.0;2.9;-;-;-
NEU;187004;-;-;-;-;-;14.0;9.7;-;-2.8;23.6
NEU;187005;-;-;-;-;-;23.0;15.0;-;-2.6;31.8
NEU;187006;-;-;-;-;-;44.5;18.6;-;5.8;31.0
NEU;187007;-;-;-;-;-;57.7;21.6;-;7.5;35.1
NEU;187008;-;-;-;-;-;126.3;16.3;-;4.8;31.2
NEU;187009;-;-;-;-;-;56.3;13.6;-;3.6;24.2
NEU;187010;-;-;-;-;-;170.8;9.1;-;-0.7;17.3
NEU;187011;-;-;-;-;-;136.1;4.2;-;-1.9;11.4
NEU;187012;-;-;-;-;-;59.8;-3.0;-;-15.6;10.7
NEU;187101;-;-;-;953.2;-;76.7;-3.9;-;-12.3;4.0
NEU;187102;-;-;-;964.1;-;31.5;1.5;-;-7.8;15.5
NEU;187103;-;-;-;961.1;-;30.1;4.6;-;-3.7;16.2
NEU;187104;-;-;-;956.5;-;79.6;9.6;-;-1.8;20.6
NEU;187105;-;-;-;957.6;-;19.3;13.4;-;0.1;25.1
NEU;187106;-;-;-;955.8;-;121.7;13.4;-;3.5;27.4
NEU;187107;-;-;-;959.6;-;75.7;19.4;-;7.3;31.7
NEU;187108;-;-;-;961.6;-;44.3;19.2;-;5.3;30.7
NEU;187109;-;-;-;957.5;-;56.6;17.1;-;5.5;29.1
NEU;187110;-;-;-;959.5;-;71.3;7.7;-;-0.2;18.6
NEU;187111;-;-;-;954.2;-;19.0;1.4;-;-8.0;9.9
NEU;187112;-;-;-;962.7;-;3.8;-4.9;-;-16.3;5.3
NEU;187201;-;-;-;954.5;-;80.0;0.7;-;-8.1;8.8
NEU;187202;-;-;-;959.3;-;62.2;1.5;-;-5.2;8.7
NEU;187203;-;-;-;954.4;-;39.4;6.2;-;-6.0;17.7
NEU;187204;-;-;-;956.3;-;81.0;10.0;-;0.5;21.9
NEU;187205;-;-;-;957.1;-;188.3;12.1;-;1.7;23.6
NEU;187206;-;-;-;960.0;-;109.3;16.3;-;5.7;31.3
NEU;187207;-;-;-;959.9;-;72.9;20.1;-;8.6;33.4
NEU;187208;-;-;-;960.0;-;86.2;17.4;-;7.8;27.0
NEU;187209;-;-;-;960.5;-;25.6;16.1;-;3.3;28.6
NEU;187210;-;-;-;954.8;-;168.1;9.7;-;-0.2;18.2
NEU;187211;-;-;-;956.9;-;59.5;6.4;-;-1.0;14.4
NEU;187212;-;-;-;953.6;-;113.1;3.0;-;-3.1;10.8
NEU;187301;-;-;-;959.3;-;86.2;1.5;-;-4.2;10.5
NEU;187302;-;-;-;957.4;-;25.5;0.8;-;-7.5;11.4
NEU;187303;-;-;-;953.6;-;82.5;6.8;-;-1.8;17.8
NEU;187304;-;-;-;954.8;-;77.0;7.8;-;-6.9;21.2
NEU;187305;-;-;-;958.5;-;82.6;11.6;-;-0.7;23.3
NEU;187306;-;-;-;960.2;-;72.6;16.7;-;3.0;28.9
NEU;187307;-;-;-;962.2;-;67.4;20.8;-;10.8;32.8
NEU;187308;-;-;-;962.4;-;89.6;20.0;-;8.7;31.6
NEU;187309;-;-;-;961.8;-;59.2;14.0;-;5.9;24.6
NEU;187310;-;-;-;958.6;-;60.4;9.9;-;-0.4;21.6
NEU;187311;-;-;-;957.9;-;70.5;4.8;-;-4.2;12.3
NEU;187312;-;-;-;968.2;-;7.7;0.0;-;-7.7;8.2
NEU;187401;-;-;-;966.5;-;17.4;0.5;-;-;-
NEU;187402;-;-;-;962.1;-;18.7;0.7;-;-13.6;10.7
NEU;187403;-;-;-;966.3;-;13.6;5.1;-;-10.3;17.0
NEU;187404;-;-;-;956.2;-;46.0;11.1;-;-;-
NEU;187405;-;-;-;956.3;-;86.1;10.3;-;-;-
NEU;187406;-;-;-;962.1;-;131.2;17.3;-;5.3;30.3
NEU;187407;-;-;-;961.3;-;96.2;21.1;-;-;-
NEU;187408;-;-;-;961.4;-;55.2;17.0;-;-;-
NEU;187409;-;-;-;962.6;-;32.7;16.3;-;-;-
NEU;187410;-;-;-;961.8;-;38.2;9.7;-;-;-
NEU;187411;-;-;-;958.4;-;107.2;2.4;-;-8.9;11.5
NEU;187412;-;-;-;951.7;-;149.1;-1.2;-;-11.6;6.3
NEU;187501;-;-;-;964.5;-;87.3;2.1;-;-10.3;12.6
NEU;187502;-;-;-;957.2;-;16.4;-1.8;-;-12.8;6.0
NEU;187503;-;-;-;960.7;-;21.6;3.4;-;-6.9;15.4
NEU;187504;-;-;-;958.7;-;27.4;9.7;-;-1.7;22.8
NEU;187505;-;-;-;960.7;-;111.2;15.6;-;3.7;27.1
NEU;187506;-;-;-;960.0;-;111.5;17.7;-;6.8;29.4
NEU;187507;-;-;-;959.3;-;175.0;17.5;-;6.8;28.4
NEU;187508;-;-;-;962.2;-;155.5;19.1;-;8.8;30.9
NEU;187509;-;-;-;963.2;-;75.1;16.2;-;6.7;24.8
NEU;187510;-;-;-;955.4;-;149.9;8.9;-;-1.4;21.4
NEU;187511;-;-;-;954.7;-;159.8;4.2;-;-6.2;16.6
NEU;187512;-;-;-;962.6;-;4.7;-1.8;-;-9.9;10.7
NEU;187601;-;-;-;966.5;-;16.7;-1.8;-;-12.3;6.8
NEU;187602;-;-;-;958.0;-;147.6;2.5;-;-9.3;15.1
NEU;187603;-;-;-;950.8;-;202.6;4.5;-;-8.1;15.8
NEU;187604;-;-;-;956.1;-;162.0;8.9;-;-5.4;18.1
NEU;187605;-;-;-;958.3;-;40.7;10.7;-;-1.4;25.3
NEU;187606;-;-;-;958.0;-;112.7;16.7;-;3.4;28.6
NEU;187607;-;-;-;963.0;-;61.5;20.5;-;9.7;30.0
NEU;187608;-;-;-;960.6;-;128.0;19.7;-;6.0;31.6
NEU;187609;-;-;-;958.9;-;134.7;13.6;-;4.0;24.5
NEU;187610;-;-;-;959.4;-;5.0;11.4;-;3.3;22.3
NEU;187611;-;-;-;958.2;-;92.8;3.5;-;-7.0;12.1
NEU;187612;-;-;-;951.1;-;97.9;4.3;-;-2.7;14.2
NEU;187701;-;-;-;961.3;-;64.4;2.9;-;-3.6;13.7
NEU;187702;-;-;-;960.4;-;118.1;3.9;-;-5.9;12.3
NEU;187703;-;-;-;952.1;-;92.1;3.6;-;-8.7;15.9
NEU;187704;-;-;-;951.7;-;56.8;8.8;-;-0.9;19.3
NEU;187705;-;-;-;955.9;-;237.0;10.9;-;2.1;20.7
NEU;187706;-;-;-;961.9;-;105.4;19.2;-;8.2;29.1
NEU;187707;-;-;-;961.4;-;140.0;18.2;-;10.9;28.1
NEU;187708;-;-;-;960.5;-;108.1;19.0;-;11.2;29.7
NEU;187709;-;-;-;960.6;-;47.2;12.8;-;2.8;23.2
NEU;187710;-;-;-;962.7;-;53.2;7.5;-;-3.3;17.4
NEU;187711;-;-;-;957.3;-;150.1;6.1;-;-1.3;11.5
NEU;187712;-;-;-;961.2;-;77.0;1.9;-;-6.1;8.3
NEU;187801;-;-;-;964.0;-;44.0;-1.1;-;-14.4;10.6
NEU;187802;-;-;-;968.8;-;25.7;1.4;-;-7.5;9.7
NEU;187803;-;-;-;959.5;-;49.4;3.8;-;-5.3;15.4
NEU;187804;-;-;-;954.8;-;175.7;8.6;-;-0.5;19.0
NEU;187805;-;-;-;956.7;-;152.0;14.4;-;4.5;26.7
NEU;187806;-;-;-;959.4;-;133.9;16.4;-;6.3;27.1
NEU;187807;-;-;-;960.2;-;100.9;18.4;-;6.4;31.2
NEU;187808;-;-;-;956.9;-;131.7;17.9;-;9.1;27.7
NEU;187809;-;-;-;960.7;-;38.9;14.9;-;6.4;25.4
NEU;187810;-;-;-;957.6;-;120.2;10.1;-;-0.3;18.5
NEU;187811;-;-;-;952.8;-;54.5;3.0;-;-2.4;10.0
NEU;187812;-;-;-;951.8;-;117.1;-1.6;-;-10.5;11.5
NEU;187901;-;-;-;958.0;-;86.7;-1.1;-;-10.0;10.2
NEU;187902;-;-;-;947.1;-;174.7;2.3;-;-5.2;12.2
NEU;187903;-;-;-;958.5;-;40.4;5.4;-;-7.1;17.9
NEU;187904;-;-;-;948.5;-;73.3;6.9;-;-3.1;17.3
NEU;187905;-;-;-;956.9;-;104.4;9.7;-;-1.6;22.8
NEU;187906;-;-;-;959.3;-;129.9;16.5;-;5.9;29.6
NEU;187907;-;-;-;959.0;-;205.6;15.9;-;6.8;28.2
NEU;187908;-;-;-;959.9;-;140.8;19.5;-;7.8;32.2
NEU;187909;-;-;-;960.7;-;133.4;14.5;-;4.6;27.1
NEU;187910;-;-;-;962.7;-;115.5;8.2;-;-1.6;19.2
NEU;187911;-;-;-;961.7;-;82.5;1.3;-;-9.3;11.9
NEU;187912;-;-;-;968.4;-;46.4;-7.9;-;-15.9;6.3
NEU;188001;-;-;-;969.6;-;13.7;-4.9;-;-17.1;5.0
NEU;188002;-;-;-;959.5;-;48.4;0.7;-;-10.8;13.3
NEU;188003;-;-;-;962.6;-;33.4;7.6;-;-2.6;19.2
NEU;188004;-;-;-;954.6;-;227.0;9.6;-;-0.7;20.9
NEU;188005;-;-;-;957.5;-;53.9;12.4;-;-0.7;28.1
NEU;188006;-;-;-;958.1;-;160.5;14.9;-;3.4;28.3
NEU;188007;-;-;-;960.5;-;125.7;19.7;-;7.1;32.8
NEU;188008;-;-;-;958.1;-;131.9;17.3;-;6.1;27.1
NEU;188009;-;-;-;962.0;-;161.9;15.3;-;4.5;26.3
NEU;188010;-;-;-;957.1;-;203.7;9.8;-;-2.2;21.2
NEU;188011;-;-;-;961.1;-;38.0;5.5;-;-3.1;13.7
NEU;188012;-;-;-;962.5;-;62.9;5.2;-;-4.4;11.6
NEU;188101;-;-;-;953.7;-;61.6;-2.5;-;-13.8;9.1
NEU;188102;-;-;-;955.7;-;50.4;2.9;-;-9.2;12.8
NEU;188103;-;-;-;958.3;-;68.7;6.5;-;-7.5;17.4
NEU;188104;-;-;-;955.1;-;99.7;8.4;-;-3.0;19.4
NEU;188105;-;-;-;961.2;-;51.4;12.6;-;-0.5;25.4
NEU;188106;-;-;-;959.6;-;96.5;16.2;-;0.0;28.7
NEU;188107;-;-;-;962.7;-;37.4;22.0;-;7.8;34.9
NEU;188108;-;-;-;959.5;-;121.6;18.8;-;6.7;34.3
NEU;188109;-;-;-;959.8;-;112.3;12.6;-;2.2;21.1
NEU;188110;-;-;-;957.3;-;74.6;6.2;-;-1.7;17.8
NEU;188111;-;-;-;966.1;-;63.8;5.6;-;-0.6;14.2
NEU;188112;-;-;-;962.9;-;52.3;0.7;-;-9.2;9.8
NEU;188201;-;-;-;973.8;-;9.9;-0.2;-;-4.5;9.0
NEU;188202;-;-;-;969.8;-;21.4;1.0;-;-6.4;16.3
NEU;188203;-;-;-;962.1;-;23.0;7.2;-;-1.8;18.9
NEU;188204;-;-;-;955.4;-;87.1;9.1;-;-4.7;21.3
NEU;188205;-;-;-;960.4;-;63.1;13.7;-;0.2;28.4
NEU;188206;-;-;-;960.3;-;122.6;15.3;-;2.1;29.3
NEU;188207;-;-;-;959.7;-;106.4;16.5;-;6.8;30.2
NEU;188208;-;-;-;960.5;-;58.6;16.7;-;4.6;29.8
NEU;188209;-;-;-;956.3;-;213.2;12.6;-;3.7;25.0
NEU;188210;-;-;-;957.5;-;117.9;10.1;-;1.8;21.7
NEU;188211;-;-;-;955.8;-;160.9;5.5;-;-5.6;16.0
NEU;188212;-;-;-;954.2;-;159.7;1.9;-;-8.7;12.2
NEU;188301;-;-;-;960.0;-;48.4;1.1;-;-9.7;13.1
NEU;188302;-;-;-;966.7;-;19.3;3.8;-;-3.1;12.5
NEU;188303;-;-;-;952.3;-;22.6;1.5;-;-9.4;15.2
NEU;188304;-;-;-;956.8;-;27.4;8.6;-;-3.1;21.7
NEU;188305;-;-;-;957.4;-;79.1;13.9;-;1.9;27.5
NEU;188306;-;-;-;959.0;-;73.5;16.2;-;4.3;28.3
NEU;188307;-;-;-;959.6;-;152.6;16.7;-;6.2;31.2
NEU;188308;-;-;-;962.7;-;62.9;17.8;-;7.7;29.1
NEU;188309;-;-;-;958.5;-;136.1;13.7;-;4.0;23.0
NEU;188310;-;-;-;961.8;-;101.3;8.4;-;-0.4;19.4
NEU;188311;-;-;-;960.5;-;71.8;5.4;-;-2.4;12.9
NEU;188312;-;-;-;963.2;-;59.8;0.8;-;-12.2;7.3
NEU;188401;-;-;-;968.0;-;41.2;2.6;-;-4.4;11.3
NEU;188402;-;-;-;961.4;-;50.4;2.9;-;-3.2;13.1
NEU;188403;-;-;-;958.0;-;5.5;6.7;-;-2.8;18.3
NEU;188404;-;-;-;950.3;-;27.1;8.6;-;-1.9;21.0
NEU;188405;-;-;-;960.6;-;63.8;14.9;-;2.7;27.2
NEU;188406;-;-;-;958.9;-;43.4;14.4;-;2.3;28.8
NEU;188407;-;-;-;961.5;-;104.6;19.3;-;7.3;33.0
NEU;188408;-;-;-;961.4;-;103.3;18.9;-;4.8;31.4
NEU;188409;-;-;-;962.8;-;76.7;14.7;-;6.0;25.9
NEU;188410;-;-;-;962.6;-;20.8;9.2;-;1.1;20.1
NEU;188411;-;-;-;964.2;-;8.5;3.0;-;-4.6;13.7
NEU;188412;-;-;-;958.2;-;102.2;1.6;-;-6.1;10.9
NEU;188501;-;-;-;958.1;-;11.5;-2.6;-;-9.3;9.7
NEU;188502;-;-;-;957.6;-;119.3;3.9;-;-3.7;12.7
NEU;188503;-;-;-;957.5;-;45.5;4.6;-;-5.2;14.1
NEU;188504;-;-;-;951.2;-;21.7;10.1;-;-1.7;23.5
NEU;188505;-;-;-;956.9;-;151.3;10.9;-;-0.8;28.2
NEU;188506;-;-;-;960.1;-;40.3;18.4;-;6.1;31.5
NEU;188507;-;-;-;963.0;-;15.0;20.9;-;9.6;30.8
NEU;188508;-;-;-;958.0;-;91.1;18.4;-;5.8;31.0
NEU;188509;-;-;-;960.4;-;246.1;13.6;-;3.9;25.7
NEU;188510;-;-;-;953.8;-;242.1;7.9;-;0.7;19.9
NEU;188511;-;-;-;957.6;-;70.5;5.1;-;-2.0;13.8
NEU;188512;-;-;-;965.3;-;49.5;0.8;-;-11.6;12.3
NEU;188601;-;-;-;951.7;-;64.7;-1.0;-;-10.7;6.4
NEU;188602;-;-;-;959.9;-;44.9;-1.7;-;-7.3;7.4
NEU;188603;-;-;-;959.3;-;76.7;3.5;-;-10.2;17.6
NEU;188604;-;-;-;956.5;-;77.1;10.2;-;0.3;22.5
NEU;188605;-;-;-;959.8;-;107.4;13.2;-;-0.2;28.9
NEU;188606;-;-;-;957.8;-;93.3;15.2;-;4.4;27.3
NEU;188607;-;-;-;960.6;-;80.4;19.3;-;5.5;32.5
NEU;188608;-;-;-;962.6;-;80.8;18.2;-;7.3;30.5
NEU;188609;-;-;-;962.6;-;46.0;16.9;-;3.8;29.4
NEU;188610;-;-;-;958.3;-;134.6;10.1;-;2.9;22.9
NEU;188611;-;-;-;959.4;-;104.5;5.4;-;-1.6;12.2
NEU;188612;-;-;-;953.3;-;173.9;1.5;-;-8.6;9.5
NEU;188701;-;-;-;961.7;-;17.6;-2.9;-;-9.4;5.0
NEU;188702;-;-;-;967.5;-;1.2;-1.5;-;-12.1;8.4
NEU;188703;-;-;-;959.6;-;100.5;1.4;-;-11.5;13.0
NEU;188704;-;-;-;956.4;-;42.7;8.7;-;-2.4;22.3
NEU;188705;-;-;-;957.9;-;90.4;10.7;-;1.0;22.7
NEU;188706;-;-;-;962.8;-;47.2;18.5;-;5.6;29.2
NEU;188707;-;-;-;961.9;-;66.4;21.0;-;6.9;31.9
NEU;188708;-;-;-;960.2;-;150.8;18.2;-;6.2;32.4
NEU;188709;-;-;-;959.2;-;55.5;13.5;-;2.5;27.1
NEU;188710;-;-;-;960.3;-;70.6;5.8;-;-4.2;15.6
NEU;188711;-;-;-;952.2;-;71.8;3.2;-;-3.1;10.4
NEU;188712;-;-;-;956.4;-;113.0;-0.5;-;-13.5;9.6
NEU;188801;-;-;-;966.9;-;28.9;-2.2;-;-14.3;6.5
NEU;188802;-;-;-;952.9;-;40.2;-0.3;-;-13.2;7.6
NEU;188803;-;-;-;950.0;-;131.8;3.0;-;-8.2;11.8
NEU;188804;-;-;-;954.6;-;124.7;6.6;-;-1.8;17.8
NEU;188805;-;-;-;961.1;-;33.1;14.9;-;2.4;29.8
NEU;188806;-;-;-;958.7;-;150.9;17.1;-;4.9;32.0
NEU;188807;-;-;-;957.5;-;101.3;16.1;-;4.7;26.9
NEU;188808;-;-;-;962.6;-;65.8;16.8;-;7.4;28.3
NEU;188809;-;-;-;963.2;-;78.8;15.0;-;6.4;24.8
NEU;188810;-;-;-;962.0;-;119.8;6.6;-;-2.0;16.0
NEU;188811;-;-;-;959.5;-;63.2;4.8;-;-1.0;14.9
NEU;188812;-;-;-;962.8;-;11.5;0.1;-;-7.2;9.2
NEU;188901;-;-;-;962.8;-;10.2;-1.6;-;-7.9;6.1
NEU;188902;-;-;-;954.1;-;87.6;-0.8;-;-11.8;9.6
NEU;188903;-;-;-;957.4;-;38.4;2.0;-;-9.2;11.8
NEU;188904;-;-;-;951.4;-;32.8;7.9;-;-0.9;18.9
NEU;188905;-;-;-;955.4;-;76.9;14.3;-;3.2;27.4
NEU;188906;-;-;-;958.6;-;268.4;17.4;-;10.6;28.9
NEU;188907;-;-;-;959.7;-;75.3;18.0;-;8.0;30.2
NEU;188908;-;-;-;961.2;-;96.9;16.9;-;7.2;28.4
NEU;188909;-;-;-;960.3;-;34.5;13.3;-;1.4;27.4
NEU;188910;-;-;-;954.8;-;166.3;8.5;-;3.0;16.1
NEU;188911;-;-;-;967.4;-;33.7;4.1;-;-2.5;13.3
NEU;188912;-;-;-;965.5;-;22.3;-1.4;-;-7.8;5.7
NEU;189001;-;-;-;964.2;-;58.3;1.8;-;-4.0;10.6
NEU;189002;-;-;-;961.8;-;10.1;-1.9;-;-9.1;4.2
NEU;189003;-;-;-;956.0;-;11.4;4.6;-;-12.1;20.2
NEU;189004;-;-;-;952.3;-;45.2;8.1;-;-0.5;17.2
NEU;189005;-;-;-;953.4;-;101.1;13.9;-;3.9;26.5
NEU;189006;-;-;-;961.9;-;61.1;16.3;-;5.6;29.2
NEU;189007;-;-;-;959.9;-;89.6;17.1;-;7.3;32.6
NEU;189008;-;-;-;959.1;-;223.1;17.0;-;5.7;29.5
NEU;189009;-;-;-;965.7;-;34.0;13.7;-;5.4;22.2
NEU;189010;-;-;-;963.7;-;79.0;7.2;-;-4.6;21.3
NEU;189011;-;-;-;957.0;-;68.8;3.6;-;-9.0;11.7
NEU;189012;-;-;-;956.2;-;15.8;-4.2;-;-9.1;2.3
NEU;189101;-;-;-;961.7;-;22.7;-4.8;-;-15.4;6.0
NEU;189102;-;-;-;971.3;-;0.3;-1.0;-;-11.1;8.8
NEU;189103;-;-;-;954.5;-;56.3;3.8;-;-3.6;12.8
NEU;189104;-;-;-;955.8;-;62.3;7.0;-;-3.4;19.8
